reset_seed,static_candidate_path_status,ik_status,goal_x_m,goal_y_m,goal_z_m,obstacle_x_m,obstacle_y_m,obstacle_z_m,obstacle_goal_distance_m,obstacle_goal_y_opposite_side,actor_count,success_count,timeout_count,collision_count,failure_mode_counts,mean_final_goal_error_m,mean_best_goal_error_m,mean_tail_qdot_norm_radps,mean_tail_goal_progress_m,mean_min_distance_m
9021,not_checked_due_to_ik,not_reachable,0.772355318069458,-0.38114866614341736,0.7591578364372253,0.4974748492240906,0.43383774161338806,0.5553798675537109,0.8839047333187449,1,3,0,3,0,"{""nonconvergent_timeout"": 3}",0.23575199147065481,0.16930760443210602,0.4520373763309585,-0.01717585821946462,0.21222213407357535
9022,not_found,reachable,0.426762193441391,-0.3766654431819916,0.7318882346153259,0.6578161120414734,-0.4318270683288574,0.5103235244750977,0.3248378656635033,0,3,1,2,0,"{""low_motion_stall"": 1, ""nonconvergent_timeout"": 1, ""success"": 1}",0.27316975841919583,0.09818548957506816,1.0235494873364164,0.22415267179409662,0.26350659132003784
9023,candidate_path_found,reachable,0.406000018119812,-0.39101743698120117,0.7544770240783691,0.6099634766578674,-0.6041398048400879,0.5562979578971863,0.3553831430625675,0,3,3,0,0,"{""success"": 3}",0.04966263845562935,0.04966263845562935,1.3654408779239382,0.6253289692103863,0.25712353984514874
9024,candidate_path_found,reachable,0.2947014570236206,-0.3038714826107025,0.3902565538883209,0.7061002254486084,-0.4976407587528229,0.5952106714248657,0.4988002298850932,0,3,0,3,0,"{""near_goal_regression"": 2, ""nonconvergent_timeout"": 1}",0.23508073886235556,0.06869025280078252,0.639161721120278,-0.06585412720839183,0.21324480573336282
9025,candidate_path_found,reachable,0.4385749399662018,-0.15697911381721497,0.7415120601654053,0.2511029541492462,-0.4835616946220398,0.30672502517700195,0.5751883981316902,0,3,2,1,0,"{""near_goal_timeout"": 1, ""success"": 2}",0.0623439426223437,0.05019023890296618,0.9527036145743396,0.33508382985989255,0.36995882789293927
9026,candidate_path_found,reachable,0.7767952084541321,0.24368591606616974,0.3330538272857666,0.5992190837860107,-0.49545902013778687,0.32861950993537903,0.7601895684225503,1,3,3,0,0,"{""success"": 3}",0.051035198072592415,0.051035198072592415,1.5490516841921032,0.24045807868242264,0.4614401658376058
9027,not_found,reachable,0.6487277150154114,0.44578102231025696,0.2878356873989105,0.4671536386013031,0.5631759762763977,0.4029713273048401,0.2449631319584574,0,3,1,2,0,"{""nonconvergent_timeout"": 2, ""success"": 1}",0.16017788896958032,0.0902481550971667,1.0030700105613743,0.10270995150009792,0.1678862671057383
9028,candidate_path_found,reachable,0.4338364005088806,0.011011946946382523,0.35872265696525574,0.6142196655273438,0.47773322463035583,0.3062407672405243,0.5031115404070557,0,3,3,0,0,"{""success"": 3}",0.049037326127290726,0.049037326127290726,1.3519431437022806,0.15818048641085625,0.1892997920513153
9029,candidate_path_found,reachable,0.2811163365840912,0.34624767303466797,0.7542107701301575,0.5904654264450073,0.6074085831642151,0.29847872257232666,0.6095847599380446,0,3,1,2,0,"{""nonconvergent_timeout"": 2, ""success"": 1}",0.09649608905116717,0.08320285255710284,1.2893681867255105,0.16910821323593458,0.26054201026757556
9030,candidate_path_found,reachable,0.6425586342811584,-0.19358918070793152,0.7321867942810059,0.46131715178489685,0.44087809324264526,0.5675142407417297,0.680083999650679,1,3,3,0,0,"{""success"": 3}",0.05203888937830925,0.05203888937830925,1.4931484732200662,0.46708639338612556,0.2538592219352722
