step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
89,4.5,-0.10044031338366903,0.016698438674211502,0.06747771054506302,0.7977573871612549,0.016698438674211502,0.35,4,0,0,0,0.7869353294372559,1.54886794090271,13.41183090209961,0.7869348526000977,1.0,0.6648241373908726,0,1,1,0,0.11309950979490108,0.0,filtered,7.029673697055853e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.6648241373908726,0.688384455|0.703384455|0.676564767|0.673207395|0.664824137|0.667824137,0.808384455|0.823384455|0.796564767|0.793207395|0.784824137|0.787824137,0.808384455|0.823384455|0.796564767|0.793207395|0.784824137|0.787824137,0|0|0|0|0|0,0|0|-0.056048834|-0.044101872|0.00849557776|0.00849557776,2.75353782|2.81353782|2.65021023|2.64872771|2.66779213|2.67979213,0.679752588|-0.614922523|0.351358593,0.0739046708|-0.259192854|-0.00900880247,0.0018482888117432594
90,4.55,-0.10547955978064838,0.016514919698238373,0.07183880358934402,0.8109531402587891,0.016514921560883522,0.35,4,0,0,0,0.7735471725463867,1.1972379684448242,12.665984153747559,0.7735465168952942,1.0,0.6777573656330923,0,1,1,0,0.11309950979490108,0.0,filtered,8.224206175584413e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.6777573656330923,0.699286919|0.714286917|0.685221483|0.683134061|0.677757366|0.680757366,0.819286919|0.834286917|0.805221483|0.803134061|0.797757366|0.800757366,0.819286919|0.834286917|0.805221483|0.803134061|0.797757366|0.800757366,0|0|0|0|0|0,0|0|-0.0509734003|-0.038047211|0.0129028194|0.0129028194,2.79714768|2.85714767|2.68991253|2.69448903|2.72393228|2.73593228,0.683447599|-0.627882242|0.350907981,0.0739046708|-0.259192854|-0.00900880247,0.0018403707072138786
91,4.6000000000000005,-0.10096080063873925,0.01635626144707203,0.07589089125394821,0.823662281036377,0.01635626144707203,0.35,2,0,0,0,0.7595357894897461,1.2169901132583618,16.572832107543945,0.7595351338386536,1.0,0.6909531561284682,0,1,1,0,0.11309950979490108,0.0,filtered,7.366249806841648e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.6909531561284682,0.710253929|0.725253925|0.694217998|0.693399201|0.690953156|0.693953156,0.830253929|0.845253925|0.814217998|0.813399201|0.810953156|0.813953156,0.830253929|0.845253925|0.814217998|0.813399201|0.810953156|0.813953156,0|0|0|0|0|0,0|0|-0.0435821212|-0.0299418227|0.0173543527|0.0173543527,2.84101572|2.9010157|2.73328987|2.74365498|2.78116698|2.79316698,0.687142611|-0.640841961|0.35045737,0.0739046708|-0.259192854|-0.00900880247,0.001851482316851616
92,4.65,-0.08782461646246528,0.016243083402514458,0.07915914803743362,0.833628237247467,0.016243083402514458,0.35,2,0,0,0,0.7500885725021362,1.4851583242416382,15.234027862548828,0.7500879168510437,1.0,0.7036622501236732,0,1,1,0,0.11309950979490108,0.0,filtered,6.682254985273256e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.7036622501236732,0.721283332|0.736283328|0.70366225|0.704096923|0.704399527|0.707399527,0.841283332|0.856283328|0.82366225|0.824096923|0.824399527|0.827399527,0.841283332|0.856283328|0.82366225|0.824096923|0.824399527|0.827399527,0|0|0|0|0|0,0|0|-0.0345510539|-0.0189473786|0.025474022|0.025474022,2.88513333|2.94513331|2.78009795|2.79744031|2.84307213|2.85507213,0.690837622|-0.65380168|0.350006759,0.0739046708|-0.259192854|-0.00900880247,0.0018287869170308113
93,4.7,-0.06637374958352152,0.016134053468704224,0.0812009647488594,0.8440812826156616,0.016134053468704224,0.35,2,0,0,0,0.749607503414154,1.7314789295196533,11.929510116577148,0.7496070861816406,1.0,0.7136282064985325,0,1,1,0,0.11309950979490108,0.0,filtered,6.866074148414878e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.7136282064985325,0.732373058|0.747373058|0.713628206|0.715362388|0.718271035|0.721271035,0.852373058|0.867373058|0.833628206|0.835362388|0.838271035|0.841271035,0.852373058|0.867373058|0.833628206|0.835362388|0.838271035|0.841271035,0|0|0|0|0|0,0|0|-0.0260236968|-0.0089141338|0.0324706827|0.0324706827,2.92949223|2.98949223|2.82848913|2.85253542|2.90555482|2.91755482,0.694532633|-0.666761398|0.349556148,0.0739046708|-0.259192854|-0.00900880247,0.0017728134989738464
94,4.75,-0.038986406582960674,0.016029413789510727,0.08171466737985611,0.8550494909286499,0.016029415652155876,0.35,2,0,0,0,0.7584766745567322,1.8861911296844482,6.297220706939697,0.7584761381149292,1.0,0.7240811921463198,0,1,1,0,0.11309950979490108,0.0,filtered,7.91716608924578e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.7240811921463198,0.743521117|0.758521117|0.724081192|0.727141268|0.732505952|0.735505952,0.863521117|0.878521117|0.844081192|0.847141268|0.852505952|0.855505952,0.863521117|0.878521117|0.844081192|0.847141268|0.852505952|0.855505952,0|0|0|0|0|0,0|0|-0.0167858786|0.00297340921|0.0428510384|0.0428510384,2.97408447|3.03408447|2.87953889|2.91153848|2.97287485|2.98487485,0.698227644|-0.679721117|0.349105537,0.0739046708|-0.259192854|-0.00900880247,0.0017614448443055153
95,4.800000000000001,-0.06388046559787262,0.05805789679288864,0.08129331469535828,0.8585272431373596,0.05779103562235832,0.35,2,0,0,0,0.769549548625946,1.3773565292358398,13.895522117614746,0.769548773765564,1.0,0.7350494704777103,0,1,1,0,0.11309950979490108,0.0,filtered,1.0557563717143155e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.7350494704777103,0.754725596|0.769725596|0.73504947|0.739518214|0.74726886|0.75026886,0.874725596|0.889725596|0.85504947|0.859518214|0.86726886|0.87026886,0.874725596|0.889725596|0.85504947|0.859518214|0.86726886|0.87026886,0|0|0|0|0|0,0|0|-0.00999460342|0.012461874|0.055506413|0.055506413,3.01890238|3.07890238|2.93020328|2.97053473|3.04458185|3.05658185,0.701922655|-0.692680836|0.348654926,0.0739046708|-0.259192854|-0.00900880247,0.001837051473557949
96,4.8500000000000005,0.03162111367000303,0.06518197059631348,0.07499008625745773,0.8519651293754578,0.0648999959230423,0.35,2,0,0,0,0.7012380361557007,7.353911399841309,145.11341857910156,0.677959680557251,1.0,0.7193700662787114,0,1,1,0,0.11309950979490108,0.0,filtered,0.15539077397855977,0,0,12,joint_0_acceleration_lower|joint_3_acceleration_lower,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.7193700662787114,0.740007549|0.755007549|0.719370066|0.721175744|0.723034584|0.726034584,0.860007549|0.875007549|0.839370066|0.841175744|0.843034584|0.846034584,0.860007549|0.875007549|0.839370066|0.841175744|0.843034584|0.846034584,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.000332927089|0.0171598923|0.0293367826|0.0293367826,2.9600302|3.0200302|2.87714734|2.90186287|2.92147512|2.93347512,0.705617666|-0.694600105|0.348204315,0.0739046708|0.259192854|-0.00900880247,0.0018575917929410934
97,4.9,0.09584871025527769,0.0687924399971962,0.06520316004753113,0.846024215221405,0.06849456578493118,0.35,2,0,0,0,0.7696077823638916,5.49601411819458,70.55990600585938,0.7701511383056641,1.0,0.7132516023052188,0,1,1,0,0.11309950979490108,0.0,filtered,0.06588058486554375,0,0,12,joint_3_acceleration_lower,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.7132516023052188,0.734144772|0.749144772|0.713251602|0.714670996|0.714788617|0.717788617,0.854144772|0.869144772|0.833251602|0.834670996|0.834788617|0.837788617,0.854144772|0.869144772|0.833251602|0.834670996|0.834788617|0.837788617,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00914049243|0.0207620394|0.0110367554|0.0110367554,2.93657909|2.99657909|2.8621469|2.87944602|2.87019122|2.88219122,0.709312677|-0.681640387|0.347753704,0.0739046708|0.259192854|-0.00900880247,0.0018991930410265923
98,4.95,0.11741034816208937,0.05477858707308769,0.05524792894721031,0.8410767912864685,0.05447191745042801,0.35,2,0,0,0,0.8091161251068115,3.0009284019470215,85.26791381835938,0.8091161251068115,1.0,0.7059775709398498,0,1,1,0,0.11309950979490108,0.0,passthrough,4.509059792917366e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.7059775709398498,0.728430419|0.743430419|0.707792056|0.708582412|0.705977571|0.708977571,0.848430419|0.863430419|0.827792056|0.828582412|0.825977571|0.828977571,0.848430419|0.863430419|0.827792056|0.828582412|0.825977571|0.828977571,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0264004056|0.0536099264|0.0545970382|0.0545970382,2.91372167|2.97372167|2.85756863|2.88793957|2.87850732|2.89050732,0.713007689|-0.668680668|0.347303092,0.0739046708|0.259192854|-0.00900880247,0.0018834630027413368
99,5.0,20.042225245535942,0.04928058385848999,0.04979140684008598,0.837263286113739,0.04911624267697334,0.35,2,0,0,1,0.8141381740570068,4.1871232986450195,102.67250061035156,0.8141375184059143,1.0,0.699676013770525,0,1,1,0,0.11309950979490108,0.0,filtered,9.714776674400579e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.699676013770525,0.722867065|0.737867062|0.703367808|0.704356841|0.699676014|0.702676014,0.842867065|0.857867062|0.823367808|0.824356841|0.819676014|0.822676014,0.842867065|0.857867062|0.823367808|0.824356841|0.819676014|0.822676014,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0467331778|0.103673691|0.128762605|0.128762605,2.89146826|2.95146825|2.86020441|2.92110106|2.92746666|2.93946666,0.7167027|-0.655720949|0.346852481,0.0739046708|0.259192854|-0.00900880247,0.0019743982702493668
