episode,step,reset_seed,reset_source,reset_jitter_seed,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,residual_control_enabled,residual_control_base_qdot_norm,residual_qdot_norm,lambda,alpha
79,425281,9117,focused,1354287806,11.286638006005024,15.51984441280365,41,1,0,0,0,0,0,,0.0,0.13398043811321259,0.3785327905561866,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
80,425521,9119,focused,395111952,-17.464505101408253,11.539413552731276,240,0,0,0,0,0,0,,0.0,0.32091695070266724,0.048080889803046985,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
81,425534,9068,focused,1519614987,29.030119214161004,0.3060425538569689,13,1,0,0,0,0,0,,0.0,0.507035493850708,0.02354173491207453,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
82,425542,630566799,random,,22.60058947601593,1.082975149154663,8,1,0,0,0,0,0,,0.0,0.45425164699554443,0.13537189364433289,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
83,425554,9068,focused,1915740115,28.680950744112664,0.29344317503273487,12,1,0,0,0,0,0,,0.0,0.4912158250808716,0.02445359791939457,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
84,425570,1841972873,random,,24.95051868956231,1.0490258857607841,16,1,0,0,0,0,0,,0.0,0.3142974376678467,0.06556411786004901,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
85,425580,9072,focused,1800690466,26.467192590992322,0.3631230443716049,10,1,0,0,0,0,0,,0.0,0.4837827682495117,0.03631230443716049,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
86,425604,9055,focused,1992189158,22.188817407475074,3.8996215276420116,24,1,0,0,0,0,0,,0.0,0.40166962146759033,0.16248423031841716,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
87,425626,503992329,random,,22.707516961502346,4.766584910452366,22,1,0,0,0,0,0,,0.0,0.3537850081920624,0.21666295047510753,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
88,425866,433259544,random,,-84.30188818683281,59.5994471386075,240,0,0,0,0,0,0,,0.0,0.17535404860973358,0.24833102974419793,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
