step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
178,8.950000000000001,-0.12540809128682695,0.0226213987916708,0.16615945100784302,0.621036171913147,0.02262140065431595,0.35,2,0,0,0,0,0,0.9499841928482056,4.913566589355469,55.58737564086914,0.9523806571960449,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.012252199124706155,0,0,12,joint_0_acceleration_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.4555583981111627,0.596045216|0.611045208|0.455558398|0.462558398|0.602806549|0.596593823,0.746045216|0.761045208|0.605558398|0.612558398|0.752806549|0.746593823,0.716045216|0.731045208|0.575558398|0.582558398|0.722806549|0.716593823,0|0|0|0|0|0,0|0|0.0620854799|0.0620854799|0.08750883|0.134863734,0.164512159|0|0.249140233|0.249140233|0.267236192|0.272063547,2.54869302|2.44418083|2.13345931|2.16145931|2.76597122|2.79330257,0.645819664|-0.45933637|0.496453285,0.0349684916|-0.273589045|-0.00408786954,0.0040202029049396515,0.0012098532170057297,0.0011039571836590767,0.0016795238479971886
179,9.0,-0.14094752197374918,0.021593354642391205,0.16951368749141693,0.6382684111595154,0.021593360230326653,0.35,2,0,0,0,0,0,0.9932458400726318,3.883465051651001,62.57210922241211,0.9932458400726318,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,6.865377248439442e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.47103615091723994,0.604338737|0.619338733|0.471036151|0.478036151|0.620396089|0.616768958,0.754338737|0.769338733|0.621036151|0.628036151|0.770396089|0.766768958,0.724338737|0.739338733|0.591036151|0.598036151|0.740396089|0.736768958,0|0|0|0|0|0,0|0|0.0935152782|0.0935152782|0.120707458|0.182148269,0.167225457|0|0.250154017|0.250154017|0.26756842|0.272472289,2.58458041|2.47735493|2.2278139|2.2558139|2.86986023|2.92169639,0.647567749|-0.473015994|0.496248722,0.0349684916|-0.273589045|-0.00408786954,0.004043848253786564,0.0011774171143770218,0.0011567408218979836,0.0016822386533021927
180,9.05,-0.16804642381883475,0.02071358636021614,0.17428293824195862,0.6552771329879761,0.02071358822286129,0.35,2,0,0,0,0,0,1.0282349586486816,2.715214252471924,53.30484390258789,1.0282338857650757,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,1.3849469840893228e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.4882684439819779,0.612766056|0.627766056|0.488268444|0.495268444|0.639886955|0.639550244,0.762766056|0.777766056|0.638268444|0.645268444|0.789886955|0.789550244,0.732766056|0.747766056|0.608268444|0.615268444|0.759886955|0.759550244,0|0|0|0|0|0,0|0|0.0871188257|0.0871188257|0.101788901|0.162820903,0.16986413|0|0.251208709|0.251208709|0.268276037|0.273082548,2.62092835|2.51106422|2.29140131|2.31940131|2.92961276|2.99410443,0.649315834|-0.486695617|0.496044159,0.0349684916|-0.273589045|-0.00408786954,0.0044846441596746445,0.00138000026345253,0.0013015391305088997,0.0017733843997120857
181,9.1,-0.1954263292071893,0.019977927207946777,0.1803974062204361,0.6716212630271912,0.019977927207946777,0.35,2,0,0,0,0,0,1.0467501878738403,1.736462116241455,33.2220573425293,1.0467487573623657,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,1.5731620392205617e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.5052771078687391,0.621323463|0.636323463|0.505277108|0.512277108|0.658514848|0.66145546,0.771323463|0.786323463|0.655277108|0.662277108|0.808514848|0.81145546,0.741323463|0.756323463|0.625277108|0.632277108|0.778514848|0.78145546,0|0|0|0|0|0,0|0|0.0727905905|0.0727905905|0.0763581255|0.132596317,0.172429768|0|0.252220903|0.252220903|0.269160536|0.273719054,2.65772362|2.54529385|2.34611992|2.37411992|2.97957805|3.05213721,0.651063919|-0.500375211|0.495839596,0.0349684916|-0.273589045|-0.00408786954,0.004286135546863079,0.0012961244210600853,0.0011909818276762962,0.00176934152841568
182,9.15,-0.2108439442288409,0.019365869462490082,0.18713068962097168,0.6871518492698669,0.019365869462490082,0.35,2,0,0,0,0,0,1.0492188930511475,1.559434413909912,25.92238426208496,1.0492169857025146,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,2.031595010978332e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.5216212869983013,0.630007181|0.645007171|0.521621287|0.528621287|0.675911177|0.681879553,0.780007181|0.795007171|0.671621287|0.678621287|0.825911177|0.831879553,0.750007181|0.765007171|0.641621287|0.648621287|0.795911177|0.801879553,0|0|0|0|0|0,0|0|0.0560363904|0.0560363904|0.050990601|0.0999864617,0.174923943|0|0.253143115|0.253143115|0.270029703|0.274268226,2.69495267|2.58002868|2.39566465|2.42366465|3.02466501|3.1017729,0.652812004|-0.514054477|0.495635033,0.0349684916|-0.273589045|-0.00408786954,0.005619634874165058,0.0014967415481805801,0.0017988132312893867,0.0022956430912017822
183,9.200000000000001,-0.19787733493290516,0.018879059702157974,0.19290703535079956,0.7011217474937439,0.018879061564803123,0.35,2,0,0,0,0,0,1.031875491142273,2.4450020790100098,23.32384490966797,1.031875491142273,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,6.5709623633588896e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.5371518013002713,0.638813859|0.653813857|0.537151801|0.544151801|0.692044496|0.70066533,0.788813859|0.803813857|0.687151801|0.694151801|0.842044496|0.85066533,0.758813859|0.773813857|0.657151801|0.664151801|0.812044496|0.82066533,0|0|0|0|0|0,0|0|0.0245156969|0.0245156969|0.00476822002|0.042775425,0.177348369|0|0.253964292|0.253964292|0.270739004|0.27467509,2.73260381|2.61525543|2.42708719|2.45508719|3.04368521|3.12011184,0.654560089|-0.527733743|0.49543047,0.0349684916|-0.273589045|-0.00408786954,0.0035996101796627045,0.0010421425104141235,0.0010598301887512207,0.0014744168147444725
184,9.25,-0.16531753139347347,0.018484748899936676,0.1967191845178604,0.7137656211853027,0.018484750762581825,0.35,2,0,0,0,0,0,0.9886268377304077,2.858710289001465,27.78070831298828,0.9886268377304077,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,6.716403013527792e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.5511217387116046,0.647740049|0.662740049|0.551121739|0.558121739|0.705854746|0.716576453,0.797740049|0.812740049|0.701121739|0.708121739|0.855854746|0.866576453,0.767740049|0.782740049|0.671121739|0.678121739|0.825854746|0.836576453,0|0|0|0|0|0,0|0|-0.00267127548|-0.00267127548|-0.031885974|-0.00329563329,0.179704709|0|0.254697005|0.254697005|0.271233108|0.274933688,2.77066491|2.6509602|2.45651268|2.48451268|3.06276612|3.13794386,0.656308174|-0.541413009|0.495225906,0.0349684916|-0.273589045|-0.00408786954,0.0036368202418088913,0.0010869000107049942,0.0009704781696200371,0.0015551308169960976
185,9.3,-0.14077314234820731,0.018134843558073044,0.19908475875854492,0.7262226343154907,0.018134847283363342,0.35,2,0,0,0,0,0,0.9420878887176514,2.8079888820648193,37.97667694091797,0.9420878887176514,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,7.004682387754674e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.563765600180068,0.65678239|0.671782382|0.5637656|0.5707656|0.717843193|0.730203671,0.80678239|0.821782382|0.7137656|0.7207656|0.867843193|0.880203671,0.77678239|0.791782382|0.6837656|0.6907656|0.837843193|0.850203671,0|0|0|0|0|0,0|0|-0.0068942381|-0.0068942381|-0.0302762209|-0.00395896752,0.181994634|0|0.25536663|0.25536663|0.27146655|0.27505722,2.80912419|2.68712953|2.50353479|2.53153479|3.1125631|3.19191294,0.658056259|-0.555092275|0.495021343,0.0349684916|-0.273589045|-0.00408786954,0.00437774695456028,0.0017098644748330116,0.0010838815942406654,0.0015454534441232681
186,9.35,-0.1400090039503727,0.017802301794290543,0.20133092999458313,0.7393953204154968,0.017802301794290543,0.35,2,0,0,0,0,0,0.9015249609947205,2.659573793411255,39.915836334228516,0.9015249609947205,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,7.29449312862245e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.5762226662036808,0.665937602|0.680937602|0.576222666|0.583222666|0.729916524|0.743798391,0.815937602|0.830937602|0.726222666|0.733222666|0.879916524|0.893798391,0.785937602|0.800937602|0.696222666|0.703222666|0.849916524|0.863798391,0|0|0|0|0|0,0|0|0.00714769087|0.00714769087|-0.00246879014|0.0305640694,0.184219817|0|0.256000583|0.256000583|0.271475994|0.275087475,2.84797023|2.72375041|2.56803894|2.59603894|3.1886733|3.28084511,0.659804344|-0.568771541|0.49481678,0.0349684916|-0.273589045|-0.00408786954,0.00413895957171917,0.0010767411440610886,0.0011411570012569427,0.0018864534795284271
187,9.4,-0.15724985609162737,0.01748613640666008,0.2044210135936737,0.7534210085868835,0.01748613640666008,0.35,2,0,0,0,0,0,0.8977265954017639,2.3797338008880615,49.89490509033203,0.8977265954017639,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,6.211219120860697e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.5893953043795231,0.675202491|0.690202485|0.589395304|0.596395304|0.74336293|0.759090429,0.825202491|0.840202485|0.739395304|0.746395304|0.89336293|0.909090429,0.795202491|0.810202485|0.709395304|0.716395304|0.86336293|0.879090429,0|0|0|0|0|0,0|0|0.0237340683|0.0237340683|0.0200517986|0.0645484234,0.186381928|0|0.256609742|0.256609742|0.271449873|0.275098484,2.88719189|2.76080994|2.63792503|2.66592503|3.26495339|3.37600862,0.661552429|-0.582450807|0.494612217,0.0349684916|-0.273589045|-0.00408786954,0.004315599799156189,0.0010039331391453743,0.0010317768901586533,0.0022538816556334496
188,9.450000000000001,-0.1501862333929037,0.017223212867975235,0.20698648691177368,0.7664791345596313,0.017223214730620384,0.35,2,0,0,0,0,0,0.9195226430892944,3.3131394386291504,57.76277542114258,0.9195226430892944,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,6.259596446990852e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.6034209737511854,0.684573943|0.699573942|0.603420974|0.610420974|0.757933519|0.776066525,0.834573943|0.849573942|0.753420974|0.760420974|0.907933519|0.926066525,0.804573943|0.819573942|0.723420974|0.730420974|0.877933519|0.896066525,0|0|0|0|0|0,0|0|0.00377748814|0.00377748814|-0.0169640013|0.0314598498,0.188482629|0|0.257190919|0.257190919|0.271598263|0.275165234,2.9267784|2.79829577|2.6746523|2.7026523|3.28636834|3.41089118,0.663300514|-0.596130073|0.494407654,0.0349684916|-0.273589045|-0.00408786954,0.0035206377506256104,0.0009762346744537354,0.000990087166428566,0.0015296628698706627
189,9.5,-0.1276728269314601,0.017005132511258125,0.2082793414592743,0.778504490852356,0.017005132511258125,0.35,2,0,0,0,0,0,0.9462071061134338,2.521397352218628,39.6552848815918,0.9462071061134338,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,7.7410242804404e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.6164791441983041,0.694048931|0.709048931|0.616479144|0.623479144|0.77066927|0.791397975,0.844048931|0.859048931|0.766479144|0.773479144|0.92066927|0.941397975,0.814048931|0.829048931|0.736479144|0.743479144|0.89066927|0.911397975,0|0|0|0|0|0,0|0|-0.0174628382|-0.0174628382|-0.0531212272|-0.00568709006,0.19052357|0|0.257733368|0.257733368|0.271911994|0.275269504,2.96671929|2.83619572|2.70618711|2.73418711|3.30146785|3.43517431,0.665048599|-0.609809339|0.494203091,0.0349684916|-0.273589045|-0.00408786954,0.0034453775733709335,0.0009647831320762634,0.0009876945987343788,0.0014694761484861374
190,9.55,-0.07635675375036158,0.016835886985063553,0.20676982402801514,0.7887453436851501,0.016835885122418404,0.35,2,0,0,0,0,0,0.9533455967903137,3.441889524459839,48.23247146606445,0.9533455967903137,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,7.128892675256844e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.6285044596474442,0.703624506|0.718624506|0.62850446|0.63550446|0.781611158|0.80488203,0.853624506|0.868624506|0.77850446|0.78550446|0.931611158|0.95488203,0.823624506|0.838624506|0.74850446|0.75550446|0.901611158|0.92488203,0|0|0|0|0|0,0|0|-0.0539134142|-0.0539134142|-0.10280159|-0.0628446506,0.192506386|0|0.258238956|0.258238956|0.272189006|0.275343591,3.00700441|2.87449802|2.71834338|2.74634338|3.29583205|3.43202706,0.666796684|-0.623488605|0.493998528,0.0349684916|-0.273589045|-0.00408786954,0.003908510319888592,0.0009562205523252487,0.0009739156812429428,0.0019535813480615616
191,9.600000000000001,-0.01827557829325075,0.0167074091732502,0.20219780504703522,0.7971481084823608,0.0167074091732502,0.35,2,0,0,0,0,0,0.9719009399414062,4.57887077331543,43.825374603271484,0.9718993902206421,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,1.7166250664936833e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.6387453108383571,0.713297804|0.728297804|0.638745311|0.645745311|0.790100692|0.8155393,0.863297804|0.878297804|0.788745311|0.795745311|0.940100692|0.9655393,0.833297804|0.848297804|0.758745311|0.765745311|0.910100692|0.9355393,0|0|0|0|0|0,0|0|-0.0920459986|-0.0920459986|-0.144431858|-0.114240217,0.194432692|0|0.258726544|0.258726544|0.272276774|0.275338311,3.04762391|2.91319121|2.72166179|2.74966179|3.28824769|3.4232553,0.668544769|-0.637167871|0.493793964,0.0349684916|-0.273589045|-0.00408786954,0.003527696244418621,0.0010643647983670235,0.0009883232414722443,0.001452459953725338
192,9.65,0.004242743491931763,0.016593877226114273,0.19663658738136292,0.8050971031188965,0.016593877226114273,0.35,2,0,0,0,0,0,0.9860828518867493,4.39704704284668,51.31974411010742,0.9860813617706299,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,1.680220212951441e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.6471480736939105,0.723066038|0.738066038|0.647148074|0.654148074|0.796579328|0.823701574,0.873066038|0.888066038|0.797148074|0.804148074|0.946579328|0.973701574,0.843066038|0.858066038|0.767148074|0.774148074|0.916579328|0.943701574,0|0|0|0|0|0,0|0|-0.101685006|-0.101685006|-0.138597837|-0.113724604,0.196304081|0|0.259217799|0.259217799|0.272116891|0.27523155,3.08856823|2.95226415|2.74612509|2.77412509|3.31983636|3.45631324,0.670292854|-0.650847137|0.493589401,0.0349684916|-0.273589045|-0.00408786954,0.003541397862136364,0.0010788226500153542,0.0009989002719521523,0.0014405688270926476
193,9.700000000000001,-0.02564698058257143,0.01645825430750847,0.19290074706077576,0.8153392672538757,0.016458256170153618,0.35,2,0,0,0,0,0,0.9813228249549866,4.486039638519287,67.28787231445312,0.9813228249549866,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,6.032793416522161e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.6550970756715283,0.732926503|0.747926503|0.655097076|0.662097076|0.803361232|0.831888803,0.882926503|0.897926503|0.805097076|0.812097076|0.953361232|0.981888803,0.852926503|0.867926503|0.775097076|0.782097076|0.923361232|0.951888803,0|0|0|0|0|0,0|0|-0.0544802982|-0.0544802982|-0.0562849483|-0.0218411195,0.198122121|0|0.259712172|0.259712172|0.271742781|0.275028564,3.12982813|2.99170601|2.82562018|2.85362018|3.42890276|3.58074266,0.672040939|-0.664526403|0.493384838,0.0349684916|-0.273589045|-0.00408786954,0.00591400358825922,0.001809629611670971,0.0017334111034870148,0.002332276664674282
194,9.75,-0.08091102305626358,0.016290396451950073,0.19222751259803772,0.8293609619140625,0.016290396451950073,0.35,2,0,0,0,0,0,0.9154161810874939,5.325423717498779,118.59564971923828,0.915414571762085,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,1.8113622953982237e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.6653392412757401,0.742876568|0.757876568|0.665339241|0.672339241|0.814084419|0.844492859,0.892876568|0.907876568|0.815339241|0.822339241|0.964084419|0.994492859,0.862876568|0.877876568|0.785339241|0.792339241|0.934084419|0.964492859,0|0|0|0|0|0,0|0|0.0229455571|0.0229455571|0.0440193175|0.103453295,0.199888356|0|0.26018793|0.26018793|0.271281294|0.27477792,3.17139463|3.03150627|2.94449045|2.97249045|3.57163829|3.75620265,0.673789024|-0.678205669|0.493180275,0.0349684916|-0.273589045|-0.00408786954,0.0034844931215047836,0.0009780367836356163,0.000973743386566639,0.0015087556093931198
195,9.8,-0.15396064946811183,0.07177381962537766,0.19256849586963654,0.8353832960128784,0.07163786888122559,0.35,2,0,0,0,0,0,0.897061288356781,4.340368270874023,82.84668731689453,0.9000995755195618,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.03462858368449773,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.6793609444625214,0.752913684|0.767913679|0.679360944|0.686360944|0.829678797|0.862596037,0.902913684|0.917913679|0.829360944|0.836360944|0.979678797|1.01259604,0.872913684|0.887913679|0.799360944|0.806360944|0.949678797|0.982596037,0|0|0|0|0|0,0|0|0.0441418342|0.0441418342|0.0568736083|0.100869849,0.201604298|0|0.26063158|0.26063158|0.271142682|0.273709787,3.21325903|3.07165472|3.02221719|3.05021719|3.64673148|3.82496378,0.675537109|-0.691884935|0.492975712,0.0349684916|-0.273589045|-0.00408786954,0.005097376182675362,0.0010853186249732971,0.0016501983627676964,0.0023355744779109955
196,9.850000000000001,-0.18134230237936208,0.0900777131319046,0.19312715530395508,0.8244083523750305,0.08996032178401947,0.35,2,0,0,0,0,0,0.7797741889953613,8.131742477416992,130.33192443847656,0.7099431753158569,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.14018710048377347,0,0,12,joint_4_acceleration_lower|joint_3_acceleration_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.6503542328522757,0.732860801|0.747860801|0.650354233|0.657354233|0.798445294|0.831670221,0.882860801|0.897860801|0.800354233|0.807354233|0.948445294|0.981670221,0.852860801|0.867860801|0.770354233|0.777354233|0.918445294|0.951670221,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0138186598|0.0138186598|-0.00777622829|0.00349045343,-0.152566895|0|-0.231774349|-0.231774349|-0.251786751|-0.259394241,2.77887631|2.9914432|2.38346124|2.41146124|2.9342182|3.07077709,0.677285194|-0.695440233|0.492771149,0.0349684916|0.273589045|-0.00408786954,0.0036166533827781677,0.0009838687255978584,0.000994490459561348,0.0016107577830553055
197,9.9,-0.20031851285937335,0.10580931603908539,0.19402877986431122,0.8123583793640137,0.10567551106214523,0.35,2,0,0,0,0,0,0.7418599128723145,5.464082717895508,74.8625259399414,0.7184746861457825,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.0829301509198207,0,0,12,joint_4_acceleration_lower,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.6395141576352666,0.725296984|0.74029698|0.639514158|0.646514158|0.785519755|0.818679242,0.875296984|0.89029698|0.789514158|0.796514158|0.935519755|0.968679242,0.845296984|0.86029698|0.759514158|0.766514158|0.905519755|0.938679242,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00792888072|-0.00792888072|-0.048830423|-0.0496398202,-0.149969148|0|-0.230819794|-0.230819794|-0.251800999|-0.258609334,2.75121879|2.96118792|2.31930796|2.34730796|2.8414476|2.96646781,0.679033279|-0.681760967|0.492566586,0.0349684916|0.273589045|-0.00408786954,0.0034737270325422287,0.0009805932641029358,0.0009412830695509911,0.0015284670516848564
198,9.950000000000001,-0.22669976974791217,0.1437380313873291,0.19431176781654358,0.7982102036476135,0.14358016848564148,0.35,2,0,0,0,0,0,0.7871304750442505,4.851627349853516,116.79431915283203,0.7871301770210266,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,5.909724024588e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.6275882307028885,0.717864496|0.732864496|0.627588231|0.634588231|0.770431846|0.803204264,0.867864496|0.882864496|0.777588231|0.784588231|0.920431846|0.953204264,0.837864496|0.852864496|0.747588231|0.754588231|0.890431846|0.923204264,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0524209031|-0.0524209031|-0.123519036|-0.130740642,-0.147313494|0|-0.229936629|-0.229936629|-0.252298727|-0.259210076,2.72414449|2.93145798|2.22799539|2.25599539|2.70590962|2.82286634,0.680781364|-0.668081701|0.492362022,0.0349684916|0.273589045|-0.00408786954,0.003928318619728088,0.0012582102790474892,0.0009748945012688637,0.0016689635813236237
199,10.0,-0.2634170193393993,0.16410216689109802,0.1954830139875412,0.7830661535263062,0.16391265392303467,0.35,2,0,0,0,0,0,0.839411735534668,4.2487688064575195,56.943546295166016,0.8394116759300232,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,2.4344048597223233e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.6135622243095097,0.710566247|0.725566247|0.613562224|0.620562224|0.751638906|0.783716416,0.860566247|0.875566247|0.763562224|0.770562224|0.901638906|0.933716416,0.830566247|0.845566247|0.733562224|0.740562224|0.871638906|0.903716416,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0714501091|-0.0714501091|-0.157922322|-0.165964106,-0.144599271|0|-0.229060922|-0.229060922|-0.253199188|-0.260145467,2.69766572|2.90226499|2.15373787|2.18173787|2.59543412|2.70875609,0.682529449|-0.654402435|0.492157459,0.0349684916|0.273589045|-0.00408786954,0.004371361806988716,0.0011133672669529915,0.001367347314953804,0.0018552280962467194
200,10.05,-0.2862461490344114,0.184098482131958,0.19677932560443878,0.7668346762657166,0.18386788666248322,0.35,2,0,0,0,0,0,0.8024765849113464,3.701150894165039,63.14392852783203,0.8024761080741882,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,9.249667684542953e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.5985517537126127,0.703405182|0.718405182|0.598551754|0.605551754|0.730923008|0.762246425,0.853405182|0.868405182|0.748551754|0.755551754|0.880923008|0.912246425,0.823405182|0.838405182|0.718551754|0.725551754|0.850923008|0.882246425,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0936107397|-0.0936107397|-0.187555712|-0.199451524,-0.141825871|0|-0.228101464|-0.228101464|-0.254415174|-0.261323573,2.67179486|2.87362073|2.07249481|2.10049481|2.48172115|2.5882106,0.684277534|-0.640723169|0.491952896,0.0349684916|0.273589045|-0.00408786954,0.005526158958673477,0.00161704421043396,0.0016292259097099304,0.002239558845758438
201,10.100000000000001,-0.29622921460008356,0.19966696202754974,0.19770802557468414,0.749428927898407,0.1993836760520935,0.35,2,0,0,0,0,0,0.7477788925170898,4.085004806518555,73.74054718017578,0.7477784752845764,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,6.897274484739263e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.582484021725893,0.696384273|0.711384273|0.582484022|0.589484022|0.70866687|0.739042602,0.846384273|0.861384273|0.732484022|0.739484022|0.85866687|0.889042602,0.816384273|0.831384273|0.702484022|0.709484022|0.82866687|0.859042602,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.117776451|-0.117776451|-0.208200893|-0.223582059,-0.138992747|0|-0.226928848|-0.226928848|-0.255387507|-0.262245343,2.64654435|2.84553709|1.98523079|2.01323079|2.37107908|2.47034301,0.68602562|-0.627043903|0.491748333,0.0349684916|0.273589045|-0.00408786954,0.005874312482774258,0.001753043383359909,0.0016786055639386177,0.0024002045392990112
202,10.15,-0.3040087522018081,0.19855357706546783,0.199100062251091,0.7321334481239319,0.1982070803642273,0.35,2,0,0,0,0,0,0.782824695110321,3.341923713684082,65.81863403320312,0.7828240394592285,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,9.210334505027884e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.5652756322124685,0.68950652|0.704506515|0.565275632|0.572275632|0.685343585|0.714605164,0.83950652|0.854506515|0.715275632|0.722275632|0.835343585|0.864605164,0.80950652|0.824506515|0.685275632|0.692275632|0.805343585|0.834605164,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.116562083|-0.116562083|-0.199674287|-0.213819161,-0.136099415|0|-0.225516253|-0.225516253|-0.256102967|-0.262916412,2.62192666|2.81802606|1.91902419|1.94702419|2.28559709|2.38168508,0.687773705|-0.613364637|0.49154377,0.0349684916|0.273589045|-0.00408786954,0.00559576041996479,0.0017306488007307053,0.001689000055193901,0.0021363263949751854
203,10.200000000000001,-0.2806730540127869,0.18450987339019775,0.19997407495975494,0.7159298658370972,0.1840926706790924,0.35,2,0,0,0,0,0,0.7766100764274597,2.1253011226654053,51.80564880371094,0.7766096591949463,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,6.032707850946004e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.548201525930936,0.682774942|0.697774941|0.548201526|0.555201526|0.662425625|0.690636631,0.832774942|0.847774941|0.698201526|0.705201526|0.812425625|0.840636631,0.802774942|0.817774941|0.668201526|0.675201526|0.782425625|0.810636631,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0961548272|-0.0961548272|-0.166907913|-0.178421433,-0.133145466|0|-0.223933878|-0.223933878|-0.256711433|-0.263475452,2.5979543|2.79109977|1.8727174|1.9007174|2.22608315|2.32064964,0.68952179|-0.599685371|0.491339207,0.0349684916|0.273589045|-0.00408786954,0.0057602133601903915,0.001749739982187748,0.001660461537539959,0.002310381270945072
