step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
107,5.4,-2.069231926444106,0.5148192644119263,0.11403538286685944,0.18226182460784912,0.31253886222839355,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.10851774364709854,1.4464893341064453,26.920392990112305,0.5923155546188354,0.5923155546188354,0.1149388562355949,0.11403538286685944,0.0009034733687354607,0.39339255333402456,0.0750711150545714,0.3933804801593722,0.01939751658115209,0.37398296357822014,0.3933804838022722,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,40,2,3,2,79,1,1,2,1.0,0.0,0.5923155546188354,0.0,1.0,4.519767858937596e-06,0,0,0,0,0.31538024944972776,0.0,filtered,,0.6096264354681543,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,0.8494082689285278,0,,0.0,valid,4.519767858937596e-06,1.0445331104548203,0|0.00977841919|0.022262277|0.0280306056|0.0263340164|0.0263340164,0.47858595|0.295884222|0.0689243261|0.0417861236|4.51976786e-06|0.00300451977,0.660812606|0.478110878|0.251150982|0.224012779|0.182231175|0.185231175,0.59858595|0.415884222|0.188924326|0.161786124|0.12000452|0.12300452,0|0.15|0.15|0.15|0|0,0|-0.033306462|-0.0203621972|-0.0153427113|-1.80799707e-05|-1.80799707e-05,0|0|0|0|0|0,1.9143438|1.15023043|0.255335107|0.151801783|-8.99215886e-10|0.0119999991,optimal,0.07605324947486841,0.01939751658115209,0.056655732893716323,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009742066962644458,0.002706340979784727,0.0013714029919356108,0.0020900419913232327
108,5.45,-2.096257994515716,0.5152571797370911,0.11447776108980179,0.18219861388206482,0.3130166828632355,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0677097886800766,3.2498490810394287,92.07857513427734,0.5928500890731812,0.5928500890731812,0.11403538803519277,0.11447776108980179,-0.00044237305460902154,0.3901409270939869,0.044037037238960325,0.39012959690514665,-0.010534984012518964,0.4006645809176656,0.39012961458667444,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,41,2,3,2,80,1,1,2,1.0,0.0,0.5928500890731812,0.0,1.0,2.803765622795551e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5887963307312287,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,-0.6834153532981873,1,osqp,0.0,valid,2.803765622795551e-05,1.0446760083295183,8.19819767e-19|0.0371184426|0.0672343689|0.0787712292|0.0750327197|0.0750327197,0.478578805|0.290528552|0.0658304844|0.0397130091|2.80376562e-05|0.00302803766,0.660812606|0.472762353|0.248064285|0.22194681|0.182261838|0.185261838,0.598578805|0.410528552|0.185830484|0.159713009|0.120028038|0.123028038,0|0.15|0.15|0.15|0|0,2.90756089e-19|0.0135416214|0.0106340809|0.00781531452|-0.000111945806|-0.000111945806,0|0|0|0|0|0,1.91431522|1.17565583|0.273956018|0.166667351|2.04819407e-07|0.0120002048,optimal,0.08210066405953408,-0.010534984012518966,0.09263564807205305,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.015014764037914574,0.003820067038759589,0.0022959790658205748,0.003040725947357714
109,5.5,-2.080839866216082,0.5149361491203308,0.11417893320322037,0.18221262097358704,0.31266090273857117,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04732118919491768,2.0012848377227783,104.01826477050781,0.5921257138252258,0.5921257138252258,0.11447776338112632,0.11417893320322037,0.0002988301779059538,0.3917475166818677,0.02526184045196585,0.3917358283506676,0.006194669726696471,0.38554115862397115,0.39173583619143865,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.9931622539716747,filtered,42,2,3,2,81,1,1,2,1.0,0.0,0.5921257138252258,0.0,1.0,-4.456905956833068e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5968053442700902,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.49763357639312744,1,,1.0842021724855044e-18,valid,-4.456905956833068e-05,1.0448636310458372,0|0.0154523439|0.0399681084|0.0453224714|0.0440042692|0.0440042692,0.478569424|0.296078408|0.0691884634|0.0421461191|-4.45690596e-05|0.00295543094,0.660812605|0.478321589|0.251431645|0.224389301|0.182198612|0.185198612,0.598569424|0.416078408|0.189188463|0.162146119|0.119955431|0.122955431,0|0|0|0|0|0,0|-0.0088164298|-0.00542729969|-0.00506586897|0.000178276738|0.000178276738,0|0|0|0|0|0,1.9142777|1.1754972|0.271326554|0.163518607|4.99906651e-10|0.0120000005,optimal,0.05567011960497937,0.00619466972669647,0.049475449878282896,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.016204947023652494,0.0047422320349141955,0.0022093160077929497,0.0032848319970071316
110,5.550000000000001,-2.0964093828522716,0.5149361491203308,0.11473144590854645,0.1822255253791809,0.3126288950443268,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06679458916187286,1.9822922945022583,79.67115783691406,0.5924957990646362,0.5924957990646362,0.11417893346429124,0.11473144590854645,-0.0005525124442552071,0.39066593634490526,0.04318786328523565,0.39065445610709376,-0.010709151548403047,0.40136360765549683,0.39065445700032775,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,43,2,3,2,82,1,1,2,1.0,0.0,0.5924957990646362,0.0,1.0,-2.5165596850937333e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5888745164688539,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved inaccurate,nan,0,,-0.4940042197704315,1,osqp,3.5416343471209727e-09,valid,-2.5165596850937333e-05,1.0447557404313168,0|0.010010099|0.0215385186|0.0270141932|0.0252101422|0.0252101422,0.478574818|0.294324822|0.068141789|0.041192774|-2.51655969e-05|0.00297481705,0.660812605|0.476562609|0.250379576|0.223430561|0.182212621|0.185212604,0.598574818|0.414324822|0.188141789|0.161192774|0.119974834|0.122974817,0|0.15|0.15|0.15|0|0,0|0.0132378175|0.0112211347|0.00880686189|0.000100659475|0.000100659475,0|0|0|0|0|0,1.91429927|1.1905371|0.283788291|0.173577958|-2.91222576e-09|0.0119999277,optimal,0.07126768373685513,-0.010709151548403047,0.08197683528525818,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01552546804305166,0.004663123050704598,0.002167528960853815,0.0028545259265229106
111,5.6000000000000005,-2.080665138928839,0.5149361491203308,0.11441705375909805,0.18223485350608826,0.31260576844215393,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04755513742566109,1.9926785230636597,79.4984359741211,0.5922132134437561,0.5922132134437561,0.1147314483639605,0.11441705375909805,0.0003143946048624474,0.39265313597125645,0.025716272055884316,0.39264127614520244,0.006511855575863016,0.3861294205693394,0.3926412845482771,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.9938880873054304,filtered,44,2,3,2,83,1,1,2,1.0,0.0,0.5922132134437561,0.0,1.0,-2.0553148580224057e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.596771775017856,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5043264627456665,1,,0.0,valid,-2.0553148580224057e-05,1.0449215857370964,8.80379958e-19|0.0150770727|0.0392307915|0.0444659638|0.0431580727|0.0431580727,0.478566526|0.296297495|0.0694999978|0.0423678875|-2.05531486e-05|0.00297944685,0.660812605|0.478543575|0.251746077|0.224613967|0.182225526|0.185225526,0.598566526|0.416297495|0.189499998|0.162367887|0.119979447|0.122979447,0|0|0|0|0|0,3.76648837e-19|-0.00878521694|-0.00559329026|-0.00529377625|8.22127702e-05|8.22127702e-05,0|0|0|0|0|0,1.9142661|1.17640476|0.272406701|0.164177774|1.75875188e-10|0.0120000002,optimal,0.056962521824618126,0.0065118555758630165,0.05045066624875511,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.015830282936803997,0.0046915310667827725,0.0022219009697437286,0.0031152720330283046
112,5.65,-2.0963796283166585,0.5149361491203308,0.11496219038963318,0.18224340677261353,0.3125845491886139,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06591176986694336,1.9747456312179565,79.34774017333984,0.5925648808479309,0.5925648808479309,0.11441705349516998,0.11496219038963318,-0.0005451368944631996,0.3915164889354971,0.042243931799520726,0.39150483118742163,-0.010581447379069107,0.40208627856649076,0.3915048302843297,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,45,2,3,2,84,1,1,2,1.0,0.0,0.5925648808479309,0.0,1.0,-5.2436588257182e-06,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5889203185246111,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5013965964317322,1,osqp,5.040035766642678e-08,valid,-5.2436588257182e-06,1.044802044470861,0|0.00997793728|0.0218741589|0.0274505124|0.0256637446|0.0256637446,0.478572503|0.294550777|0.0684216163|0.041370992|-5.24365883e-06|0.00299475634,0.660812606|0.476790879|0.250661719|0.223611094|0.182234859|0.185234859,0.598572503|0.414550777|0.188421616|0.161370992|0.119994756|0.122994756,0|0.15|0.15|0.15|0|0,0|0.0127773834|0.0108563114|0.00849507158|2.09240378e-05|2.09240378e-05,0|0|0|0|0|0,1.91429001|1.19098049|0.284542777|0.17397904|-5.05974616e-08|0.0119999494,optimal,0.07273723000823618,-0.010581447379069105,0.08331867738730528,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.015788349090144038,0.004738358082249761,0.0022197840735316277,0.002897782949730754
113,5.7,-2.080416160998585,0.5149045586585999,0.1146356537938118,0.1822497546672821,0.3125687837600708,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04768859222531319,1.9822179079055786,79.13880920410156,0.5922661423683167,0.5922661423683167,0.11496219062944682,0.1146356537938118,0.0003265368356350218,0.3934775840512643,0.026047104316654947,0.39346556747286315,0.00675858092502894,0.3867069865478342,0.39346556829364093,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.9938495134606955,filtered,46,2,3,2,85,1,1,2,1.0,0.0,0.5922661423683167,0.0,1.0,-5.113642663714946e-06,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5967376994334513,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5097300410270691,1,,0.0,valid,-5.113642663714946e-06,1.0449702302769122,0|0.0145742185|0.038366605|0.0434943918|0.0422137206|0.0422137206,0.478564094|0.296495596|0.0697851429|0.0425627028|-5.11364266e-06|0.00299487273,0.660812606|0.478744107|0.252033654|0.224811214|0.182243398|0.185243384,0.598564094|0.416495596|0.189785143|0.162562703|0.119994886|0.122994873,0|0|0|0|0|0,0|-0.00877974726|-0.00571635237|-0.00545018047|2.04540508e-05|2.04540508e-05,0|0|0|0|0|0,1.91425638|1.17720264|0.273424219|0.164800631|-5.19835726e-10|0.011999945,optimal,0.05819681617983841,0.006758580925028938,0.05143823525480948,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.016107841045595706,0.004727142979390919,0.002246811054646969,0.003175149904564023
114,5.75,-2.0962848556564535,0.5149170756340027,0.1151745393872261,0.1822553277015686,0.3125549852848053,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06507934629917145,1.9653584957122803,78.95079040527344,0.5926052927970886,0.5926052927970886,0.11463565503177266,0.1151745393872261,-0.0005388843554534478,0.3922979616897105,0.04135556253386288,0.3922861403939366,-0.010474173438143245,0.40276031383207983,0.39228614463027034,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,47,2,3,2,86,1,1,2,1.0,0.0,0.5926052927970886,0.0,1.0,7.577263981276006e-06,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5889738801329756,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5070111155509949,1,osqp,0.0,valid,7.577263981276006e-06,1.0448437165565085,0|0.00997342825|0.0221299911|0.0277697318|0.0259942038|0.0259942038,0.47857042|0.294750283|0.0686831303|0.0415359303|7.57726398e-06|0.00300757726,0.660812605|0.476992469|0.250925316|0.223778116|0.182249763|0.185249763,0.59857042|0.414750283|0.18868313|0.16153593|0.120007577|0.123007577,0|0.15|0.15|0.15|0|0,0|0.0123347655|0.0105313214|0.00822905168|-3.02896632e-05|-3.02896632e-05,0|0|0|0|0|0,1.91428168|1.1913359|0.285263843|0.174372773|1.93927667e-08|0.0120000194,optimal,0.07405484676991435,-0.010474173438143245,0.0845290202080576,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01603820500895381,0.004709340049885213,0.0022499050246551633,0.003105091047473252
115,5.800000000000001,-2.080178513863282,0.5148705840110779,0.1148374155163765,0.18225985765457153,0.31254374980926514,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04782553389668465,1.9726719856262207,78.76026153564453,0.5922968983650208,0.5922968983650208,0.11517453436674391,0.1148374155163765,0.00033711885036741274,0.39423677164225757,0.02636265167679238,0.39422461147140414,0.006973658657216034,0.3872509528141881,0.39422459428707113,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.9938721224594994,filtered,48,2,3,2,87,1,1,2,1.0,0.0,0.5922968983650208,0.0,1.0,4.57271051894359e-06,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5967189750710669,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5150251984596252,1,,1.3010426069826053e-18,valid,4.57271051894359e-06,1.0450150149438013,0|0.0140897149|0.0375523003|0.0425819581|0.041325068|0.041325068,0.478561855|0.296671944|0.0700477214|0.0427360834|4.57271052e-06|0.00300457271,0.660812605|0.478922695|0.252298472|0.224986834|0.182255323|0.185255323,0.598561855|0.416671944|0.190047721|0.162736083|0.120004573|0.123004573,0|0|0|0|0|0,0|-0.00878968019|-0.00582288102|-0.00557748856|-1.82902677e-05|-1.82902677e-05,0|0|0|0|0|0,1.91424742|1.1778981|0.274368005|0.165366845|5.74365142e-10|0.0120000006,optimal,0.05933033137562361,0.006973658657216032,0.052356672718407576,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01652137900236994,0.004769984050653875,0.0023093909258022904,0.0033550129737704992
116,5.8500000000000005,-2.0961737312434603,0.5148921608924866,0.11537081748247147,0.18226340413093567,0.31253495812416077,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06430646777153015,1.957041621208191,78.59356689453125,0.5926291346549988,0.5926291346549988,0.1148374170185097,0.11537081748247147,-0.0005334004639617612,0.3930195828229309,0.04052829384285866,0.3930076110530029,-0.010380915543311647,0.4033885265963146,0.39300761619374713,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,49,2,3,2,88,1,1,2,1.0,0.0,0.5926291346549988,0.0,1.0,1.5727070805507393e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5890315619238702,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5125080347061157,1,osqp,3.277799619910964e-07,valid,1.5727070805507393e-05,1.044882596981381,0|0.00998686273|0.0223816597|0.0280767244|0.0263094548|0.0263094548,0.478568476|0.294924993|0.068925388|0.0416852572|1.57270708e-05|0.00301572707,0.660812606|0.477169123|0.251169518|0.223929387|0.182259857|0.185259857,0.598568476|0.414924993|0.188925388|0.161685257|0.120015727|0.123015727,0|0.15|0.15|0.15|0|0,0|0.0119157412|0.0102394232|0.00799730579|-6.32353076e-05|-6.32353076e-05,0|0|0|0|0|0,1.9142739|1.19161571|0.285940975|0.174738335|-3.27024357e-07|0.011999673,optimal,0.07526145634182367,-0.01038091554331165,0.08564237188513532,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.015589253045618534,0.004423650912940502,0.0021849130280315876,0.003081906004808843
117,5.9,-2.08000856093432,0.5148493051528931,0.1150243952870369,0.18226683139801025,0.3125264346599579,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04795660823583603,1.9639674425125122,78.41990661621094,0.5923150181770325,0.5923150181770325,0.11537081714806521,0.1150243952870369,0.0003464218610283176,0.3949387939967867,0.026655804365007578,0.3949265023511812,0.007163227346204088,0.3877632750049771,0.3949265012064732,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.993929470353794,filtered,50,2,3,2,89,1,1,2,1.0,0.0,0.5923150181770325,0.0,1.0,1.0555290556948926e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5967104377052,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5200788974761963,1,,0.0,valid,1.0555290556948926e-05,1.045057089844157,1.9151988e-19|0.013630559|0.0367932996|0.0417336908|0.0404975839|0.0404975839,0.478559751|0.296826957|0.0702901782|0.0428911886|1.05552906e-05|0.00301055529,0.660812606|0.479079811|0.252543033|0.225144043|0.18226341|0.18526341,0.598559751|0.416826957|0.190290178|0.162891189|0.120010555|0.123010555,0|0|0|0|0|0,2.88652726e-20|-0.00880714696|-0.0059157042|-0.00568260238|-4.2221185e-05|-4.2221185e-05,0|0|0|0|0|0,1.914239|1.17850068|0.275245009|0.165882152|-2.28203287e-11|0.012,optimal,0.06037245565387429,0.007163227346204086,0.053209228307670206,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.016574640991166234,0.0050794900162145495,0.002169479033909738,0.003248065011575818
118,5.95,-2.0688825141586435,0.5147647261619568,0.11411172896623611,0.18229442834854126,0.31245800852775574,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.10877159982919693,1.4444025754928589,26.937623977661133,0.5926438570022583,0.5926438570022583,0.11502439420312124,0.11411172896623611,0.0009126652368851296,0.39368848828111314,0.075306329403396,0.3936763778842339,0.019587626356222545,0.37408875152801135,0.39367637417448176,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,51,2,3,2,90,1,1,2,1.0,0.0,0.5926438570022583,0.0,1.0,2.0839118894541708e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.6098529200553067,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,0.8545635342597961,0,,1.3010426069826053e-18,valid,2.0839118894541708e-05,1.044919975723792,1.63280198e-18|0.0100091478|0.0226204581|0.028363471|0.0266023856|0.0266023856,0.478566607|0.295076782|0.0691501653|0.0418205643|2.08391189e-05|0.00302083912,0.660812605|0.477322781|0.251396164|0.224066563|0.182266838|0.185266838,0.598566607|0.415076782|0.189150165|0.161820564|0.120020839|0.123020839,0|0.15|0.15|0.15|0|0,-3.83149927e-18|-0.0334271326|-0.0205884433|-0.0153411371|-8.33565632e-05|-8.33565632e-05,0|0|0|0|0|0,1.91426643|1.14687999|0.256012218|0.15194112|-8.75986475e-11|0.0119999999,optimal,0.07636752121641564,0.019587626356222545,0.056779894860193095,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.013960181036964059,0.004108691005967557,0.002010192023590207,0.0026620659045875072
