step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
170,8.55,-2.819857919759864,0.681536078453064,0.11909031122922897,0.18984997272491455,0.4651358425617218,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8007907867431641,2.9822006225585938,115.55386352539062,0.6411806344985962,0.6411806344985962,0.11550924429919272,0.11909031122922897,-0.00358106693003625,0.3938425551379709,0.6506431122941181,0.3938214131068456,0.023503834295102777,0.3703175788117428,0.3938214215616035,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,110,2,3,2,151,1,1,2,1.0,0.0,0.6411806344985962,0.0,1.0,0.006412837329530463,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.0869276360182958,0,0,12,joint_1_velocity_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.028503834792758868,1,continuity_tiebreak,0.9849807024002075,0,goal_velocity_linprog,0.0,valid,0.006412837329530463,1.051877754505037,0|0.303859653|0.633011455|0.728019678|0.664006386|0.664006386,0.478218718|0.166883837|0.0323339167|0.0277731116|0.00641283733|0.00941283733,0.660812605|0.349477724|0.214927804|0.210366999|0.189006725|0.192006725,0.598218718|0.286883837|0.152333917|0.147773112|0.126412837|0.129412837,0|0.15|0.15|0.0239733614|0|0,0|-0.206778569|-0.123535656|-0.0914661402|-0.0235577104|-0.0235577104,0|0|0|0|0|0,1.91287487|0.460756778|0.00580001097|0.0196263061|0.00209363897|0.014093639,optimal,0.028503834792758868,0.023503834295102825,0.005000000497656042,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.018683615024201572,0.004014446982182562,0.0018189209513366222,0.008219824987463653
171,8.6,-2.7542029461923123,0.6568387746810913,0.12415902316570282,0.19006288051605225,0.4396093785762787,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.5343881249427795,6.9138312339782715,131.5621795654297,0.6580026745796204,0.6580026745796204,0.11909031184552257,0.12415902316570282,-0.005068711320180247,0.40615295746934915,0.4216757461965666,0.406130772889514,-0.05947110222167387,0.4656018751111879,0.406130774991245,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,111,2,3,2,152,1,1,2,1.0,0.0,0.6580026745796204,0.0,1.0,0.007226332749833697,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.9294047844251325,0,1,12,predictive_link_2|joint_1_acceleration_lower|joint_2_acceleration_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,-0.05447110207314204,1,continuity_tiebreak,0.9432944655418396,0,goal_velocity_linprog,0.0,valid,0.007226332749833697,1.0524731866521722,0|0.299545201|0.623855324|0.715637876|0.648897516|0.648897516,0.478188946|0.156079546|0.018141289|0.0230922046|0.00722633275|0.0102263327,0.660812606|0.338703205|0.200764948|0.205715864|0.189849992|0.192849992,0.598188946|0.276079546|0.138141289|0.143092205|0.127226333|0.130226333,0|0.15|0.15|0.0298907411|0|0,0|-0.144916806|-0.0725651581|-0.0335783354|-0.0114101283|-0.0114101283,0|0|0|0|0|0,1.91275578|0.479401377|-2.32106019e-09|0.058790483|0.0174952027|0.0294952027,optimal,-0.05447110207314204,-0.05947110222167386,0.005000000148531816,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.015893131028860807,0.0028928029350936413,0.0015580910257995129,0.007220075931400061
172,8.65,-2.3791843319509023,0.5748885273933411,0.1265711635351181,0.18911269307136536,0.3730982542037964,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3962380588054657,6.458464622497559,25.706310272216797,0.6737850904464722,0.6737850904464722,0.1241590228079097,0.1265711635351181,-0.002412140727208398,0.4238298041890241,0.20234108437742393,0.423796293206579,-0.03247428770334789,0.4562705809099269,0.42379629198531144,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,112,2,3,2,153,1,1,2,1.0,0.0,0.6737850904464722,0.0,1.0,0.007377596310362,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.8317849627884113,0,1,12,predictive_link_2|joint_1_acceleration_lower|joint_2_acceleration_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,-0.02747428432932345,1,continuity_tiebreak,0.7988287210464478,0,goal_velocity_linprog,0.0,valid,0.007377596310362,1.0537054464887632,3.02660402e-18|0.212844559|0.410185267|0.465331723|0.421021353|0.421021353,0.478127333|0.156416238|0.0136459189|0.0205767315|0.00737759631|0.0103775963,0.660812605|0.33910151|0.196331191|0.203262004|0.190062869|0.193062869,0.598127333|0.276416238|0.133645919|0.140576732|0.127377596|0.130377596,0|0.15|0.15|0.0428176306|0|0,-1.88908856e-19|-0.0878923551|-0.054583678|-0.0118321246|-0.0230346556|-0.0230346556,0|0|0|0|0|0,1.91250933|0.537772596|-2.32908644e-09|0.0704748016|0.00647572967|0.0184757297,optimal,-0.02747428432932345,-0.032474287703347905,0.005000003374024457,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01605260104406625,0.0033902369905263186,0.0014540060656145215,0.007536627002991736
173,8.700000000000001,-2.0712426758715985,0.5122817754745483,0.12588484585285187,0.1880715787410736,0.30436864495277405,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3536687195301056,5.2681145668029785,63.891380310058594,0.680410623550415,0.680410623550415,0.1265711653638378,0.12588484585285187,0.0006863195109859388,0.4322561110857655,0.0516661132180262,0.43220578600251935,0.021612703714627295,0.41059308228789204,0.4322057922470952,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,113,2,3,2,154,1,1,2,1.0,0.0,0.680410623550415,0.0,1.0,0.005482363585118694,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.7803393317102916,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.026612702042873082,1,continuity_tiebreak,0.7589129209518433,0,goal_velocity_linprog,0.0,valid,0.005482363585118694,1.055700562760104,0|0.127514179|0.200794448|0.219586026|0.202309201|0.202309201,0.478027577|0.159814856|0.0154145165|0.0185040687|0.00548236359|0.00848235792,0.660812605|0.342599885|0.198199545|0.201289097|0.188267392|0.191267386,0.598027577|0.279814856|0.135414516|0.138504069|0.125482364|0.128482358,0|0.15|0.15|0.15|0.111630601|0.111630788,0|-0.0285321167|-0.000323140831|0.00922955379|-0.0219294549|-0.0219294554,0|0|0|0|0|0,1.91211031|0.610727309|0.061334925|0.0832458284|-5.76376571e-10|0.0119999763,optimal,0.026612702042873082,0.021612703714627302,0.00499999832824578,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.016469742986373603,0.003153074998408556,0.0014171439688652754,0.007574322982691228
174,8.75,-1.962440506173073,0.4965822696685791,0.12271934747695923,0.18775033950805664,0.2999386787414551,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4922148585319519,5.450065612792969,11.569018363952637,0.6805440783500671,0.6805440783500671,0.12588484084311913,0.12271934747695923,0.0031654933661598994,0.4297659584518859,0.23961894162644748,0.429694230788967,0.07970072364101327,0.34999350714795374,0.4296942136887891,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,114,2,3,2,155,1,1,2,1.0,0.0,0.6805440783500671,0.0,1.0,0.0020695520531035655,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.8268737963586111,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.0847007239074188,1,continuity_tiebreak,0.8418465256690979,0,goal_velocity_linprog,0.0,valid,0.0020695520531035655,1.0582917660879934,0|0.0425822402|0.026422961|0.0430423348|0.0514373668|0.0514373668,0.477898017|0.166767871|0.025813038|0.0202055983|0.00206955205|0.00506955205,0.660812605|0.349682459|0.208727626|0.203120187|0.18498414|0.18798414,0.597898017|0.286767871|0.145813038|0.140205598|0.122069552|0.125069552,0|0.15|0|0|0.15|0.15,0|0.0333747776|0.0961853462|0.0581415405|-0.00827820776|-0.00827820776,0|0|0|0|0|0,1.91159207|0.70044626|0.199437498|0.138963934|4.530178e-10|0.0120000005,optimal,0.0847007239074188,0.07970072364101327,0.005000000266405527,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.016480098012834787,0.003126347088254988,0.001679600914940238,0.007479710970073938
175,8.8,-1.9348253228395493,0.4977898597717285,0.11787956207990646,0.18744215369224548,0.29996487498283386,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7107172608375549,5.468855857849121,24.091352462768555,0.6788084506988525,0.6788084506988525,0.12271934751362791,0.11787956207990646,0.004839785433721447,0.4184198397983986,0.45747476472519527,0.4183173993219427,0.13932506421294988,0.2789923351089928,0.4183173994469364,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,115,2,3,2,156,1,1,2,1.0,0.0,0.6788084506988525,0.0,1.0,0.0046635441054059396,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.9388487414045472,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.14432506616905172,1,continuity_tiebreak,0.9613698124885559,0,goal_velocity_linprog,3.469446951953614e-18,valid,0.0046635441054059396,1.061509957172064,0|0.0433532796|0.210808012|0.268971082|0.24059378|0.24059378,0.477737108|0.172175319|0.0301183103|0.0230338296|0.00466354411|0.00766354292,0.660812605|0.355250817|0.213193808|0.206109327|0.187739042|0.190739041,0.597737108|0.292175319|0.15011831|0.14303383|0.124663544|0.127663543,0|0|0|0|0.0108423719|0.0108422511,0|0.0909133741|0.170610487|0.0825578105|-0.0186541764|-0.0186542204,0|0|0|0|0|0,1.91094843|0.779614652|0.291083728|0.174693129|3.51860867e-11|0.0119999513,optimal,0.14432506616905172,0.13932506421294988,0.0050000019561018405,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.017252117046155035,0.0034132279688492417,0.0016561519587412477,0.007869146997109056
176,8.85,-1.975195216666389,0.4949260652065277,0.11602161079645157,0.18829345703125,0.29794999957084656,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8741502165794373,4.485588550567627,45.842655181884766,0.6761087775230408,0.6761087775230408,0.11787956582258474,0.11602161079645157,0.0018579550261331734,0.4010465177497428,0.6375227469273097,0.40089660086900525,0.12154394790522469,0.27935265296378053,0.4008966135974798,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,116,2,3,2,157,1,1,2,1.0,0.0,0.6761087775230408,0.0,1.0,0.004187311085125836,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.06251310348506,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.12654394877709096,1,continuity_tiebreak,0.98101407289505,0,goal_velocity_linprog,3.469446951953614e-18,valid,0.004187311085125836,1.0650971862922285,1.26792299e-19|0.127526473|0.412372673|0.511858839|0.460394099|0.460394099,0.477557746|0.176122258|0.0385213986|0.0276651546|0.00418731109|0.00718731109,0.660812605|0.359377117|0.221776258|0.210920014|0.18744217|0.19044217,0.597557746|0.296122258|0.158521399|0.147665155|0.124187311|0.127187311,0|0|0|0|0|0,2.07614948e-19|0.14740711|0.239217242|0.114804522|-0.0167492448|-0.0167492448,0|0|0|0|0|0,1.91023098|0.851896141|0.393302837|0.22546514|-4.34333857e-10|0.0119999996,optimal,0.12654394877709096,0.12154394790522471,0.00500000087186625,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.015070417081005871,0.0029783339705318213,0.001443156972527504,0.006551090977154672
177,8.9,-2.0606938304409694,0.4899013936519623,0.11990023404359818,0.18956872820854187,0.2949582636356354,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9469679594039917,5.020861625671387,105.73009490966797,0.684597909450531,0.684597909450531,0.1160216128377348,0.11990023404359818,-0.0038786212058633807,0.39397687694816635,0.6938527411304374,0.39375990685977436,0.02803230407838986,0.3657276027813845,0.3937599137875828,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,117,2,3,2,158,1,1,2,1.0,0.0,0.684597909450531,0.0,1.0,0.004901151613711532,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.110859728201619,0,1,12,predictive_link_4|joint_3_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.033032308613588815,1,continuity_tiebreak,0.9651360511779785,0,goal_velocity_linprog,0.0,valid,0.004901151613711532,1.0678459683009145,0|0.212911972|0.578321329|0.709286075|0.642021755|0.642021755,0.477420307|0.18319826|0.0511066313|0.0348390083|0.00490115161|0.00790115161,0.660812605|0.366590558|0.23449893|0.218231307|0.18829345|0.19129345,0.597420307|0.30319826|0.171106631|0.154839008|0.124901152|0.127901152,0|0|0|0|0|0,0|0.160329635|0.243570733|0.109114266|-0.0196046018|-0.0196046018,0|0|0|0|0|0,1.90968123|0.893122675|0.447997258|0.248470299|4.63451149e-09|0.0120000046,optimal,0.033032308613588815,0.028032304078389875,0.00500000453519894,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.016114342026412487,0.0027076139813289046,0.0014001029776409268,0.006327807088382542
178,8.950000000000001,-2.0940514014394416,0.48811671137809753,0.1258368194103241,0.18999779224395752,0.2939588129520416,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7218542098999023,5.528299331665039,155.26724243164062,0.7002937197685242,0.7002937197685242,0.11990023092888301,0.1258368194103241,-0.005936588481441088,0.40733962652385103,0.48579083774980103,0.40705637383487137,-0.053808823018577555,0.4608651968534489,0.40705636326054123,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,118,2,3,2,159,1,1,2,1.0,0.0,0.7002937197685242,0.0,1.0,0.006163974025148872,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.9665668585442315,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.04880881818832633,1,continuity_tiebreak,0.9811804294586182,0,goal_velocity_linprog,0.0,valid,0.006163974025148872,1.0680949304710425,1.36502441e-18|0.24208991|0.621019043|0.752013173|0.695972337|0.695972337,0.477407859|0.191419783|0.0646748186|0.0423972525|0.00616397403|0.00916397403,0.660812605|0.374824529|0.248079565|0.225801999|0.189568721|0.192568721,0.597407859|0.311419783|0.184674819|0.162397252|0.126163974|0.129163974,0|0|0|0|0|0,4.20123505e-19|0.0994044537|0.152052404|0.0640205643|-0.0246558912|-0.0246558912,0|0|0|0|0|0,1.90963144|0.865083585|0.410751678|0.233609574|4.8907132e-09|0.0120000049,optimal,-0.04880881818832633,-0.05380882301857758,0.005000004830251252,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.019612118019722402,0.0043819500133395195,0.002382591017521918,0.006819625967182219
179,9.0,-2.0709687830270114,0.491324245929718,0.129656121134758,0.1895654797554016,0.29553166031837463,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.48695898056030273,5.747128486633301,46.36980056762695,0.7152829170227051,0.7152829170227051,0.12583681420712486,0.129656121134758,-0.0038193069276331315,0.4281480536132111,0.26291653073873594,0.42780791967569104,-0.04562610874869266,0.4734340284243837,0.4278079019863546,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,119,2,3,2,160,1,1,2,1.0,0.0,0.7152829170227051,0.0,1.0,0.006615723755266006,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.8301554892490783,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.040626107742656306,1,continuity_tiebreak,0.9610286951065063,0,goal_velocity_linprog,0.0,valid,0.006615723755266006,1.0676416495775427,2.81121502e-17|0.161087761|0.420750437|0.513646579|0.485563575|0.485563575,0.477430523|0.197089459|0.0738213373|0.0473081619|0.00661572376|0.00961572376,0.660812605|0.380471541|0.25720342|0.230690244|0.189997806|0.192997806,0.597430523|0.317089459|0.193821337|0.167308162|0.126615724|0.129615724,0|0|0|0|0|0,1.76177338e-17|0.0417248135|0.0689021092|0.0231447265|-0.0264628939|-0.0264628939,0|0|0|0|0|0,1.90972209|0.830082648|0.364187458|0.212377374|1.16978639e-09|0.0120000012,optimal,-0.040626107742656306,-0.04562610874869269,0.005000001006036384,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.015496169915422797,0.0031395170371979475,0.001515915966592729,0.007017454016022384
180,9.05,-2.082091926525094,0.5111300945281982,0.1296451985836029,0.18884673714637756,0.300709992647171,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.32518455386161804,6.443911075592041,36.538848876953125,0.7215020060539246,0.7215020060539246,0.12965611749144515,0.1296451985836029,1.0918907842244474e-05,0.441647140733157,0.03371389248358621,0.4412766485393113,0.016563057993006416,0.4247135905463049,0.4412766361395197,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,120,2,3,2,161,1,1,2,1.0,0.0,0.7215020060539246,0.0,1.0,0.0059476391718040755,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.746995475049016,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.021563059099236066,1,continuity_tiebreak,0.7548524737358093,0,goal_velocity_linprog,0.0,valid,0.0059476391718040755,1.0669173103168696,0|0.0767995415|0.216250007|0.264893071|0.262428204|0.262428204,0.47746674|0.19978879|0.0783191984|0.0494576646|0.00594763917|0.00894763917,0.660812605|0.383134655|0.261665064|0.23280353|0.189293505|0.192293505,0.59746674|0.31978879|0.198319198|0.169457665|0.125947639|0.128947639,0|0|0|0|0.0488750709|0.0488750709,0|-0.0144701467|-0.00742881597|-0.0118435017|-0.023790556|-0.023790556,0|0|0|0|0|0,1.90986696|0.784685013|0.305847978|0.185987157|6.90733196e-10|0.0120000007,optimal,0.021563059099236066,0.01656305799300642,0.005000001106229647,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01821258501149714,0.0031400949228554964,0.0023441369412466884,0.008428826928138733
