target_capsule,target_capsule_index,sample_index,capsule_closest_index,bullet_closest_link_index,capsule_distance_m,bullet_distance_m,capsule_minus_bullet_m,capsule_violation,bullet_violation,capsule_collision,bullet_collision
shoulder,0,47,0,1,0.1865156622672321,0.24954570642146306,-0.06303004415423097,0,0,0,0
shoulder,0,48,0,1,0.040099301940281704,0.0613412033268928,-0.021241901386611098,1,1,0,0
shoulder,0,49,1,1,0.15014771302347107,0.1465682355297923,0.003579477493678762,0,0,0,0
shoulder,0,50,0,1,0.07566402626997537,0.07778483185107163,-0.002120805581096258,1,1,0,0
shoulder,0,51,0,2,-0.00796824279325116,-0.00708998243355656,-0.0008782603596945993,1,1,1,1
shoulder,0,52,0,1,0.06759813101209189,0.08267015073498196,-0.015072019722890073,1,1,0,0
shoulder,0,53,0,1,0.27623107031066596,0.24249289460475826,0.0337381757059077,0,0,0,0
shoulder,0,54,0,2,-0.03860244838114327,-0.04475922924862029,0.006156780867477021,1,1,1,1
shoulder,0,55,0,3,0.026772966090873748,0.06228114610123042,-0.035508180010356674,1,1,0,0
shoulder,0,56,0,2,0.06150662607837548,0.07621367497966894,-0.014707048901293457,1,1,0,0
shoulder,0,57,0,1,0.08546350087299592,0.09266484000868122,-0.007201339135685297,1,1,0,0
shoulder,0,58,0,1,0.045494584712818684,0.04812459649405598,-0.0026300117812372986,1,1,0,0
shoulder,0,59,0,2,0.2196818801867919,0.22414095969536652,-0.004459079508574604,0,0,0,0
shoulder,0,60,1,3,0.015730464789726673,0.008551510517681951,0.007178954272044721,1,1,0,0
shoulder,0,61,1,3,0.017320007950467564,0.02562972126756037,-0.008309713317092807,1,1,0,0
shoulder,0,62,0,1,0.23986574508931463,0.25280053225233967,-0.012934787163025041,0,0,0,0
shoulder,0,63,0,2,0.15615410015556425,0.15436447617402616,0.001789623981538091,0,0,0,0
shoulder,0,64,0,1,0.010515662122380157,-0.009288318837600278,0.019803980959980434,1,1,0,1
shoulder,0,65,1,3,-0.013658877799625102,-0.01076853108455312,-0.0028903467150719828,1,1,1,1
shoulder,0,66,0,1,0.17363449817606458,0.2323451717763993,-0.05871067360033472,0,0,0,0
shoulder,0,67,1,3,0.0844185733868631,0.07503200194710763,0.009386571439755464,1,1,0,0
shoulder,0,68,0,2,0.0016074738802992622,-0.0019365856195706493,0.0035440594998699115,1,1,0,1
shoulder,0,69,0,2,0.04716443863790827,0.0613638822034224,-0.014199443565514128,1,1,0,0
shoulder,0,70,0,2,0.20383562571617958,0.20566908148369611,-0.0018334557675165342,0,0,0,0
shoulder,0,71,1,3,0.09834784216878814,0.1030028163361196,-0.00465497416733146,1,1,0,0
shoulder,0,72,0,2,0.13512918822472014,0.1414925256688483,-0.006363337444128148,0,0,0,0
shoulder,0,73,2,4,-0.03288386974855524,-0.037124426595962205,0.0042405568474069635,1,1,1,1
shoulder,0,74,0,2,0.04575531088998468,0.03661802433975539,0.009137286550229287,1,1,0,0
shoulder,0,75,0,1,0.02863522696460767,0.03740133549852606,-0.00876610853391839,1,1,0,0
shoulder,0,76,0,2,0.022231313775595077,0.03634850409438087,-0.014117190318785791,1,1,0,0
shoulder,0,77,0,1,0.07728803640288306,0.07775745282810828,-0.00046941642522521643,1,1,0,0
shoulder,0,78,1,3,0.08984058010009505,0.08745888546675543,0.0023816946333396205,1,1,0,0
shoulder,0,79,0,1,0.031466289089240526,0.09209374085030964,-0.06062745176106911,1,1,0,0
shoulder,0,80,1,2,0.27680508818281996,0.28439771203502884,-0.00759262385220888,0,0,0,0
shoulder,0,81,0,1,-0.03993111377178592,-0.03651870756228821,-0.0034124062094977037,1,1,1,1
shoulder,0,82,1,3,-0.0242501019341375,-0.014326513572091526,-0.009923588362045974,1,1,1,1
shoulder,0,83,0,2,-0.04556253631979111,-0.045915033917838716,0.0003524975980476047,1,1,1,1
shoulder,0,84,0,1,0.07027152053851837,0.07933115460233145,-0.009059634063813077,1,1,0,0
shoulder,0,85,0,2,0.07294070668612834,0.07686026995002718,-0.003919563263898834,1,1,0,0
shoulder,0,86,0,2,0.0715126444667451,0.08524522142799706,-0.013732576961251963,1,1,0,0
shoulder,0,87,1,3,0.051645531862552524,0.059174302455902106,-0.007528770593349582,1,1,0,0
shoulder,0,88,2,5,-0.046539147129735184,-0.04778430508138436,0.0012451579516491729,1,1,1,1
shoulder,0,89,0,2,0.19787382719044888,0.19939184336263566,-0.0015180161721867758,0,0,0,0
shoulder,0,90,1,3,0.05471166555234147,0.060957334707067184,-0.006245669154725714,1,1,0,0
shoulder,0,91,1,3,0.19279357925093032,0.18642720424199338,0.006366375008936942,0,0,0,0
shoulder,0,92,0,1,-0.0005444180472240906,0.009361313105378702,-0.009905731152602792,1,1,1,0
shoulder,0,93,0,1,-0.03667456212209573,-0.03586024517789062,-0.0008143169442051124,1,1,1,1
shoulder,0,94,0,1,0.16662354014134734,0.14596038894260144,0.0206631511987459,0,0,0,0
shoulder,0,95,0,3,-0.048484538427380625,-0.06586208941198046,0.017377550984599838,1,1,1,1
shoulder,0,96,1,3,0.15127806219910933,0.14366629954003263,0.007611762659076704,0,0,0,0
shoulder,0,97,0,2,0.2738228474555259,0.286322120281276,-0.01249927282575014,0,0,0,0
shoulder,0,98,1,3,0.1796377698976243,0.174900391716252,0.00473737818137232,0,0,0,0
shoulder,0,99,1,3,-0.10498977132814005,-0.09524850024926665,-0.009741271078873404,1,1,1,1
upper_arm,1,0,1,3,0.27324668166760196,0.2824627118848747,-0.009216030217272742,0,0,0,0
upper_arm,1,1,1,3,-0.015376329518329512,-0.016909808666732522,0.0015334791484030094,1,1,1,1
upper_arm,1,2,1,3,-0.04315755397729065,-0.06071941233275843,0.01756185835546778,1,1,1,1
upper_arm,1,3,1,3,0.19825217823097124,0.19859945684918195,-0.00034727861821071127,0,0,0,0
upper_arm,1,4,1,3,-0.003085738607615185,0.0005796971249936306,-0.0036654357326088155,1,1,1,0
upper_arm,1,5,1,3,0.09338768271133263,0.08950493229294781,0.003882750418384817,1,1,0,0
upper_arm,1,6,1,3,0.033730818469624446,0.028460872606383622,0.005269945863240824,1,1,0,0
