step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,-1.525118444994778,0.4265642762184143,0.3599908947944641,0.3753214180469513,0.33425718545913696,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4187581539154053,0.5110427737236023,1.1354581117630005,1.4187581539154053,1.4187581539154053,0.3844548528463039,0.3599908947944641,0.024463958051839763,0.5176993161731663,0.5176993170466814,0.4858289386708023,0.48582894088054834,-2.2097460528058832e-09,0.48582890917877597,0,0,disabled,0.0,1,TRACK,direct_path,0,1.496026084991172,1.496026084991172,7,1,1,1,0,2.1083724881026087,0.12612426280975342,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,1.6688165224042924e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.7985245919835771,1.4187581539154053,0.0,1.0,0.16776393471737233,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,2.3665332708117926e-08,0,0,12,joint_0_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_velocity_upper,predictive_link_4,,,0,0,1,solved,nan,0,,0.9998429417610168,0,osqp,0.0,valid,0.16776393471737233,0.9741667623805462,0|0.0913634242|0.311177355|0.422231139|0.48487115|0.522691945,0.482104267|0.280642298|0.167763935|0.169521369|0.169938792|0.199744768,0.660812605|0.459350636|0.346472273|0.348229707|0.34864713|0.378453107,0.602104267|0.400642298|0.287763935|0.289521369|0.289938792|0.319744768,0|0.15|0.15|0.15|0.15|0.15,0|-0.0454999016|-0.296391263|-0.382268696|-0.411697909|-0.462191774,0|0|0|0|0|0,1.92841707|1.07706929|0.374664476|0.29581678|0.268057258|0.3367873,optimal,0.560103449562756,0.4858289408805483,0.07427450868220775,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.008424756000749767,0.0025983109371736646,0.001309243030846119,0.0016497269971296191
11,0.6000000000000001,-1.5750799506270239,0.44108283519744873,0.33685991168022156,0.3606807291507721,0.338711678981781,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3907147645950317,1.2534180879592896,19.316320419311523,1.3907147645950317,1.3907147645950317,0.359990892554176,0.33685991168022156,0.023130980873954432,0.4876935823111166,0.48769358304604926,0.45963827151595393,0.4596382737090894,-2.193135451022954e-09,0.45963826865554225,0,0,disabled,0.0,1,TRACK,direct_path,0,1.496026084991172,1.496026084991172,7,1,1,1,0,2.1083724881026087,0.12612426280975342,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,1.6680314853386206e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.6738833769297246,1.3907147645950317,0.0,1.0,0.14782134030875593,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,2.6118605950914848e-08,0,0,12,joint_3_velocity_lower|joint_4_velocity_lower|joint_5_velocity_upper,predictive_link_4,,,0,0,1,solved,nan,0,,0.9992039799690247,0,osqp,0.0,valid,0.14782134030875593,0.9814106274353933,0|0.0901525828|0.32245141|0.433855473|0.478259495|0.521134716,0.481742074|0.278344011|0.150483202|0.14782134|0.1481209|0.174621502,0.660812605|0.457414543|0.329553733|0.326891872|0.327191431|0.353692033,0.601742074|0.398344011|0.270483202|0.26782134|0.2681209|0.294621502,0|0.15|0.15|0.15|0.15|0.15,0|-0.0409861437|-0.289380279|-0.365912766|-0.386215592|-0.441038206,0|0|0|0|0|0,1.9269683|1.0723899|0.312552528|0.225372596|0.206268006|0.257447802,optimal,0.5623729318198043,0.4596382737090894,0.10273465811071492,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.00830055307596922,0.0025384100154042244,0.0011934549547731876,0.0016767169581726193
12,0.65,-1.4538404248284749,0.397009938955307,0.31810563802719116,0.34908220171928406,0.3072656989097595,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3206279277801514,3.1546804904937744,42.84774398803711,1.3206279277801514,1.3206279277801514,0.33685991076490923,0.31810563802719116,0.01875427273771807,0.3962499309313354,0.39624993171807227,0.3728031135907348,0.3728031157804319,-2.18969709031569e-09,0.37280311257775794,0,0,disabled,0.0,1,TRACK,direct_path,0,1.496026084991172,1.496026084991172,7,1,1,1,0,2.1083724881026087,0.12612426280975342,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,1.878070659479943e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.568979026452005,1.3206279277801514,0.0,1.0,0.1310366442323208,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,3.032240434780774e-08,0,0,12,joint_3_velocity_lower|joint_4_velocity_lower|joint_5_velocity_upper,predictive_link_4,,,0,0,1,solved,nan,0,,0.9945639967918396,0,osqp,0.0,valid,0.1310366442323208,0.9878112615338296,1.94279456e-17|0.0833367863|0.310673276|0.415053773|0.44242636|0.490717419,0.481422042|0.276574418|0.136766701|0.131036644|0.131738424|0.154895734,0.660812606|0.455964981|0.316157264|0.310427207|0.311128987|0.334286297,0.601422042|0.396574418|0.256766701|0.251036644|0.251738424|0.274895734,0|0.15|0.15|0.15|0.15|0.15,1.25551565e-17|-0.0291176067|-0.229928516|-0.28644547|-0.29747356|-0.358050817,0|0|0|0|0|0,1.92568817|1.07718007|0.317138287|0.237701107|0.229480135|0.261532118,optimal,0.5606519136249098,0.37280311578043196,0.1878487978444779,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.011279787984676659,0.0038870159769430757,0.0013334110844880342,0.001763093052431941
13,0.7000000000000001,-1.4839511769677332,0.403842955827713,0.30074813961982727,0.3384398818016052,0.30663785338401794,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.300268292427063,1.0744208097457886,41.605186462402344,1.300268292427063,1.300268292427063,0.3181056273155289,0.30074813961982727,0.017357487695701612,0.3665732531652422,0.36657323695649924,0.3453293605420672,0.34532934567849816,1.4863569042233848e-08,0.34532934891369277,0,0,disabled,0.0,1,TRACK,direct_path,0,1.496026084991172,1.496026084991172,7,1,1,1,0,2.1083724881026087,0.12612426280975342,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,2.296059602402683e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.5525300521567198,1.300268292427063,0.0,1.0,0.12840480834507517,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,2.96144117954772e-08,0,0,12,joint_3_velocity_lower|joint_4_velocity_lower|joint_5_velocity_upper,predictive_link_4,,,0,0,1,solved,nan,0,,0.9992804527282715,0,osqp,0.0,valid,0.12840480834507517,0.9934115069047816,0|0.0637309111|0.245324919|0.331769274|0.346471431|0.398713893,0.48114203|0.276432678|0.134315837|0.128404808|0.129730034|0.149116566,0.660812605|0.456103253|0.313986412|0.308075384|0.30940061|0.328787141,0.60114203|0.396432678|0.254315837|0.248404808|0.249730034|0.269116566,0|0.15|0.15|0.15|0.15|0.15,0|-0.024634457|-0.211125892|-0.26117682|-0.267733704|-0.332825009,0|0|0|0|0|0,1.92456812|1.08109625|0.326137454|0.252442413|0.251186434|0.263641254,optimal,0.5577910685667963,0.34532934567849816,0.21246172288829812,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.010207434999756515,0.003057467984035611,0.002157601062208414,0.0017614669632166624
14,0.75,-1.46446591535307,0.39232194423675537,0.28580936789512634,0.3277771472930908,0.2924283444881439,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2188105583190918,2.6496033668518066,43.16871643066406,1.2188105583190918,1.2188105583190918,0.3007481428372059,0.28580936789512634,0.014938774942079569,0.31368333778972135,0.31368332043881325,0.2974365107906372,0.29743649326620913,1.7524428075343934e-08,0.29743651397258836,0,0,disabled,0.0,1,TRACK,direct_path,0,1.496026084991172,1.496026084991172,7,1,1,1,0,2.1083724881026087,0.12612426280975342,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,2.2775616361604375e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.4926005209868899,1.2188105583190918,0.0,1.0,0.11881608335790239,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,2.5277813778392792e-08,0,0,12,joint_4_velocity_lower|joint_5_velocity_upper,predictive_link_5,,,0,0,1,solved,nan,0,,0.9965561628341675,0,osqp,0.0,valid,0.11881608335790239,0.9985948103267308,0|0.0569450861|0.225299204|0.306996825|0.313724604|0.36877007,0.480882865|0.275594932|0.126357024|0.118816083|0.120483342|0.135919893,0.660812605|0.455524673|0.306286765|0.298745824|0.300413083|0.315849634,0.600882865|0.395594932|0.246357024|0.238816083|0.240483342|0.255919893,0|0.15|0.15|0.15|0.15|0.15,0|-0.0191275803|-0.17780539|-0.21734568|-0.220417764|-0.287869566,0|0|0|0|0|0,1.92353146|1.08325215|0.327622708|0.257918654|0.261515606|0.255810008,optimal,0.5327151031034338,0.29743649326620913,0.2352786098372247,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009076034999452531,0.0026396840112283826,0.001341609051451087,0.0020705689676105976
15,0.8,-1.4844867478546804,0.39497190713882446,0.27225685119628906,0.3178471624851227,0.28935137391090393,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1706516742706299,1.722886562347412,18.913835525512695,1.1706516742706299,1.1706516742706299,0.2858093548387221,0.27225685119628906,0.013552503642433045,0.2830120836829547,0.28301206622865,0.2699784508706312,0.269978433263068,1.7607563240762403e-08,0.2699784385374183,0,0,disabled,0.0,1,TRACK,direct_path,0,1.496026084991172,1.496026084991172,7,1,1,1,0,2.1083724881026087,0.12612426280975342,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,2.0739739745325468e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.46333600171391315,1.1706516742706299,0.0,1.0,0.11413376027422611,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,2.5430586440009047e-08,0,0,12,joint_4_velocity_lower|joint_5_velocity_upper,predictive_link_5,,,0,0,1,solved,nan,0,,0.9982122778892517,0,osqp,0.0,valid,0.11413376027422611,1.0027873676231636,0|0.0468613766|0.189484657|0.258678926|0.259565606|0.315379618,0.480673237|0.275190661|0.122358613|0.11413376|0.116095541|0.127969835,0.660812605|0.45533003|0.302497981|0.294273129|0.296234909|0.308109204,0.600673237|0.395190661|0.242358613|0.23413376|0.236095541|0.247969835,0|0.15|0.15|0.15|0.15|0.15,0|-0.0159634777|-0.158647467|-0.192614746|-0.193734395|-0.262814101,0|0|0|0|0|0,1.92269295|1.08479917|0.330786985|0.263920295|0.270647767|0.249065241,optimal,0.4876717563269225,0.2699784332630679,0.21769332306385458,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.00929382094182074,0.0034877590369433165,0.001250272965990007,0.0016632910119369626
16,0.8500000000000001,-1.4945816110440604,0.3943687677383423,0.26011741161346436,0.3093225359916687,0.2843290865421295,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1272035837173462,1.7155667543411255,0.14639858901500702,1.1272035837173462,1.1272035837173462,0.27225686260036647,0.26011741161346436,0.012139450986902112,0.2521579689971548,0.25215795143979525,0.2419386683827849,0.24193865070507808,1.767770682614689e-08,0.2419386785169185,0,0,disabled,0.0,1,TRACK,direct_path,0,1.496026084991172,1.496026084991172,7,1,1,1,0,2.1083724881026087,0.12612426280975342,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,2.1723444299392882e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.4260318700595468,1.1272035837173462,0.0,1.0,0.1081650992095275,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,2.556625451526893e-08,0,0,12,joint_4_velocity_lower|joint_5_velocity_upper,predictive_link_5,,,0,0,1,solved,nan,0,,0.9979272484779358,0,osqp,0.0,valid,0.1081650992095275,1.0063349742527248,0|0.0410542232|0.169102455|0.227824369|0.227824369|0.28440535,0.480495857|0.274667092|0.117150642|0.108165099|0.110165099|0.118425856,0.660812605|0.454983841|0.297467391|0.288481848|0.290481848|0.298742604,0.600495857|0.394667092|0.237150642|0.228165099|0.230165099|0.238425856,0|0.15|0.15|0.15|0.15|0.15,0|-0.0131051495|-0.138605532|-0.166712574|-0.166712574|-0.236499602,0|0|0|0|0|0,1.92198343|1.08556322|0.329997036|0.265947822|0.273947822|0.237203821,optimal,0.46261501967426694,0.2419386507050781,0.22067636896918882,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.008565676980651915,0.0025424889754503965,0.001236272044479847,0.001938813948072493
17,0.9,-1.4925508017710736,0.3903922736644745,0.24935051798820496,0.30185678601264954,0.27727237343788147,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.047525405883789,2.0843000411987305,33.84328842163086,1.047525405883789,1.047525405883789,0.26011739947030155,0.24935051798820496,0.01076688148209659,0.22319723122368634,0.22319723122368634,0.21472010874382633,0.21472010874382633,0.0,0.21472009871996356,0,0,disabled,0.0,1,TRACK,direct_path,0,1.496026084991172,1.496026084991172,7,1,1,1,0,2.1083724881026087,0.12612426280975342,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,2.268113310193293e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.3976507844998575,1.047525405883789,0.0,1.0,0.10362412551997721,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,3.389342362325642e-08,0,0,12,joint_5_velocity_upper,predictive_link_5,,,0,0,1,solved,nan,0,,0.9980892539024353,0,osqp,0.0,valid,0.10362412551997721,1.0092919192543421,0|0.035321128|0.147761257|0.19629822|0.19629822|0.253294753,0.480348009|0.27426718|0.113104976|0.103624126|0.105624126|0.110386536,0.660812605|0.454731776|0.293569572|0.284088721|0.286088721|0.290851132,0.600348009|0.39426718|0.233104976|0.223624126|0.225624126|0.230386536,0|0.15|0.15|0.15|0.15|0.15,0|-0.0110354963|-0.123300033|-0.1464096|-0.1464096|-0.210011012,0|0|0|0|0|0,1.92139204|1.08603322|0.329119871|0.268086902|0.276086902|0.231535133,optimal,0.4355790257639526,0.21472010874382633,0.22085891702012625,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.010075359023176134,0.0032212069490924478,0.0014104030560702085,0.001804959960281849
18,0.9500000000000001,-1.4863312292272182,0.38563084602355957,0.23981906473636627,0.2953185737133026,0.2700064480304718,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9801529049873352,1.8645000457763672,4.422224998474121,0.98015296459198,0.98015296459198,0.24935051846593959,0.23981906473636627,0.009531453729573314,0.197272455685818,0.197272455685818,0.19019228199096352,0.19019228199096352,0.0,0.19019228235535596,0,0,disabled,0.0,1,TRACK,direct_path,0,1.496026084991172,1.496026084991172,7,1,1,1,0,2.1083724881026087,0.12612426280975342,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,3.235570558277849e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.36967000073037487,0.98015296459198,0.0,1.0,0.09914720011685998,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,3.389342362325491e-08,0,0,12,joint_5_velocity_upper,predictive_link_5,,,0,0,1,solved,nan,0,,0.9979780316352844,0,osqp,0.0,valid,0.09914720011685998,1.011815701262076,0|0.0310233978|0.131516017|0.172621801|0.172621801|0.224015264,0.48022182|0.273885455|0.109120237|0.0991472001|0.101088711|0.103741359,0.660812605|0.45447624|0.289711022|0.279737985|0.281679496|0.284332144,0.60022182|0.393885455|0.229120237|0.2191472|0.221088711|0.223741359,0|0.15|0.15|0.15|0.15|0.15,0|-0.00932138549|-0.109501033|-0.128468821|-0.133559323|-0.185968421,0|0|0|0|0|0,1.92088728|1.08622043|0.326979913|0.26811998|0.27079552|0.228997014,optimal,0.41465749648270034,0.19019228199096355,0.2244652144917368,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.008495163987390697,0.0025741009740158916,0.00135482894256711,0.001759979990310967
19,1.0,-1.4830464211401366,0.3821820318698883,0.231317937374115,0.2895439565181732,0.26403990387916565,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8935161828994751,1.796134352684021,19.6182918548584,0.8935161828994751,0.8935161828994751,0.23981906709274953,0.231317937374115,0.008501129718634537,0.17570838365692035,0.17570838365692035,0.16970732194719032,0.16970732194719032,0.0,0.16970732361467866,0,0,disabled,0.0,1,TRACK,direct_path,0,1.496026084991172,1.496026084991172,7,1,1,1,0,2.1083724881026087,0.12612426280975342,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,3.457972872363258e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.34520171178996556,0.8935161828994751,0.0,1.0,0.09523227388639449,0,0,0,0,0.31538024944972776,0.0,passthrough,osqp optimal,6.031619648698431e-12,0,0,12,,predictive_link_5,,,0,0,1,solved,nan,0,,0.9996806979179382,0,osqp,0.0,valid,0.09523227388639449,1.0139752702369407,1.52164589e-18|0.0272543887|0.116868736|0.151798376|0.156367509|0.19785228,0.480113842|0.273556019|0.105613063|0.0952322739|0.0959945962|0.0979323753,0.660812605|0.454254783|0.286311827|0.275931037|0.27669336|0.278631139,0.600113842|0.393556019|0.225613063|0.215232274|0.215994596|0.217932375,0|0.15|0.15|0.15|0.15|0.15,5.03598232e-19|-0.00796734248|-0.0979349361|-0.113667326|-0.126975039|-0.165854322,0|0|0|0|0|0,1.92045537|1.08625673|0.324517316|0.267261769|0.257003346|0.22587518,optimal,0.3959194785404317,0.16970732194719032,0.22621215659324137,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.00816012592986226,0.002606119029223919,0.0012392649659886956,0.0015505250776186585
