step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_rejection_counts,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,-2.10967026752612,0.5716277360916138,0.16563154757022858,0.25873565673828125,0.4000331163406372,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7572394013404846,8.601181030273438,159.6094512939453,0.7248580455780029,0.7248580455780029,0.1789152327304338,0.16563154757022858,0.013283685160205227,0.3955577170768109,0.27153832060614275,0.3951213303100576,0.26915009947676155,0.12597123083329603,0.3951213309956996,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5966693320078775,0.5966693320078775,18,1,1,1,3,1.8884957623251553,0.12211885303258896,0.003993136759140394;0.005635222406800044;0.00428019997300495;0.004015434489767419;0.0045193877412004575;0.002632629679241186;0.004857850121869669;0.006544112578697783;0.004846685882828348;0.0019215745141770572;0.002456831398336206;0.00479025176613711;0.004545574857095171;0.004177726382398197;0.005557389242397398;0.004870595766901866;0.00420903458357644;0.007045534987232743,0.12115543335676193;0.12162087112665176;0.12383519858121872;0.12211885303258896;0.12175335735082626;0.12113799899816513;0.12613558769226074;0.12278608232736588;0.12305205315351486;0.1222022995352745;0.12117979675531387;0.12155360728502274;0.12224460393190384;0.12089353054761887;0.12187913805246353;0.12315302342176437;0.12253036350011826;0.12011966854333878,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 47}",0.002118853032588963,inf,3.4119913706776824e-08,filtered,1,0,1,0,0,0,1,2,1.0,0.23023261395072364,0.7248580455780029,0.0,1.0,0.07683721823211578,0,0,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.5784473350274455,0,0,12,joint_3_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_lower,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.07683721823211578,0.8353872985617468,0|0.0271193018|0.109536978|0.11256987|0.160629138|0.160629138,,,,,,,,,,0.0104791329940781,0.0028224590932950377,0.0015699719078838825,0.0021218550391495228
11,0.6000000000000001,-2.028079356797917,0.5554721355438232,0.15200956165790558,0.24830982089042664,0.3913215398788452,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.6123572587966919,7.192181587219238,142.37689208984375,0.713123083114624,0.713123083114624,0.16563154189102525,0.15200956165790558,0.013621980233119668,0.38569544425406255,0.28600264207484843,0.3855370689490321,0.27262863175574037,0.11290843719329174,0.38553705572967,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5966693320078775,0.5966693320078775,18,1,1,1,3,1.8884957623251553,0.12211885303258896,0.003993136759140394;0.005635222406800044;0.00428019997300495;0.004015434489767419;0.0045193877412004575;0.002632629679241186;0.004857850121869669;0.006544112578697783;0.004846685882828348;0.0019215745141770572;0.002456831398336206;0.00479025176613711;0.004545574857095171;0.004177726382398197;0.005557389242397398;0.004870595766901866;0.00420903458357644;0.007045534987232743,0.12115543335676193;0.12162087112665176;0.12383519858121872;0.12211885303258896;0.12175335735082626;0.12113799899816513;0.12613558769226074;0.12278608232736588;0.12305205315351486;0.1222022995352745;0.12117979675531387;0.12155360728502274;0.12224460393190384;0.12089353054761887;0.12187913805246353;0.12315302342176437;0.12253036350011826;0.12011966854333878,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 47}",0.002118853032588963,inf,0.7980146437723412,filtered,2,0,1,0,0,0,1,2,1.0,0.06403726902215819,0.713123083114624,0.0,1.0,0.05024596304354531,0,0,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.34882310714888753,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,osqp,6.700841054252393e-08,valid,0.05024596304354531,0.8301008501362378,1.43852354e-18|0.0689267607|0.23004206|0.231904132|0.269633295|0.269633295,,,,,,,,,,0.010193855967372656,0.003323204000480473,0.0012581850169226527,0.0017313170246779919
12,0.65,-2.171291241748343,0.5884962677955627,0.1395593136548996,0.2382121980190277,0.41016635298728943,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.48375988006591797,4.956844329833984,117.58834838867188,0.7091652154922485,0.7091652154922485,0.152009553927052,0.1395593136548996,0.012450240272152413,0.3822614724895143,0.25402259214737527,0.38213846867093365,0.24920677556537785,0.1329316931055558,0.3821384492362579,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5966693320078775,0.5966693320078775,18,1,1,1,3,1.8884957623251553,0.12211885303258896,0.003993136759140394;0.005635222406800044;0.00428019997300495;0.004015434489767419;0.0045193877412004575;0.002632629679241186;0.004857850121869669;0.006544112578697783;0.004846685882828348;0.0019215745141770572;0.002456831398336206;0.00479025176613711;0.004545574857095171;0.004177726382398197;0.005557389242397398;0.004870595766901866;0.00420903458357644;0.007045534987232743,0.12115543335676193;0.12162087112665176;0.12383519858121872;0.12211885303258896;0.12175335735082626;0.12113799899816513;0.12613558769226074;0.12278608232736588;0.12305205315351486;0.1222022995352745;0.12117979675531387;0.12155360728502274;0.12224460393190384;0.12089353054761887;0.12187913805246353;0.12315302342176437;0.12253036350011826;0.12011966854333878,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 47}",0.002118853032588963,inf,0.48914852906650247,filtered,3,0,1,0,0,0,1,2,1.0,0.048605420803580913,0.7091652154922485,0.0,1.0,0.04777686732857295,0,0,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.25352506325470087,0,1,12,predictive_link_2|joint_4_acceleration_lower,predictive_link_2,,,0,0,1,solved,osqp,2.111509356250707e-08,valid,0.04777686732857295,0.8266024513882995,0|0.0688540234|0.269544719|0.269544719|0.285941545|0.285941545,,,,,,,,,,0.00973304791841656,0.002923473948612809,0.0014208890497684479,0.0017241789028048515
13,0.7000000000000001,-2.0747203992777923,0.5545080900192261,0.12970644235610962,0.23072442412376404,0.38728082180023193,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.40469619631767273,1.9804044961929321,99.27752685546875,0.7084212899208069,0.7084212899208069,0.13955931322651416,0.12970644235610962,0.00985287087040454,0.37967642296411125,0.2080472003592856,0.3795911446239558,0.19744020387902056,0.18215094074493526,0.3795911434587787,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5966693320078775,0.5966693320078775,18,1,1,1,3,1.8884957623251553,0.12211885303258896,0.003993136759140394;0.005635222406800044;0.00428019997300495;0.004015434489767419;0.0045193877412004575;0.002632629679241186;0.004857850121869669;0.006544112578697783;0.004846685882828348;0.0019215745141770572;0.002456831398336206;0.00479025176613711;0.004545574857095171;0.004177726382398197;0.005557389242397398;0.004870595766901866;0.00420903458357644;0.007045534987232743,0.12115543335676193;0.12162087112665176;0.12383519858121872;0.12211885303258896;0.12175335735082626;0.12113799899816513;0.12613558769226074;0.12278608232736588;0.12305205315351486;0.1222022995352745;0.12117979675531387;0.12155360728502274;0.12224460393190384;0.12089353054761887;0.12187913805246353;0.12315302342176437;0.12253036350011826;0.12011966854333878,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 47}",0.002118853032588963,inf,0.3574978830267684,filtered,4,0,1,0,1,1,1,2,1.0,0.0,0.7084212899208069,0.0,1.0,0.03775524003568989,0,0,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.3439822635960209,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.03775524003568989,0.8255808639662215,0|0.0610959193|0.247257107|0.247257107|0.254215081|0.254215081,,,,,,,,,,0.011270074057392776,0.003380186972208321,0.0015869410708546638,0.001885301899164915
14,0.75,-2.1855803678981447,0.5817577838897705,0.12024035304784775,0.22357332706451416,0.4042735695838928,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.39574122428894043,0.4832689166069031,33.217288970947266,0.7092805504798889,0.7092805504798889,0.12970643286746245,0.12024035304784775,0.009466079819614698,0.37969221601092706,0.20153292380691665,0.37962454651607386,0.18977412957843157,0.1898504169376423,0.37962451874472103,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5966693320078775,0.5966693320078775,18,1,1,1,3,1.8884957623251553,0.12211885303258896,0.003993136759140394;0.005635222406800044;0.00428019997300495;0.004015434489767419;0.0045193877412004575;0.002632629679241186;0.004857850121869669;0.006544112578697783;0.004846685882828348;0.0019215745141770572;0.002456831398336206;0.00479025176613711;0.004545574857095171;0.004177726382398197;0.005557389242397398;0.004870595766901866;0.00420903458357644;0.007045534987232743,0.12115543335676193;0.12162087112665176;0.12383519858121872;0.12211885303258896;0.12175335735082626;0.12113799899816513;0.12613558769226074;0.12278608232736588;0.12305205315351486;0.1222022995352745;0.12117979675531387;0.12155360728502274;0.12224460393190384;0.12089353054761887;0.12187913805246353;0.12315302342176437;0.12253036350011826;0.12011966854333878,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 47}",0.002118853032588963,inf,0.485561725049898,filtered,5,0,1,0,2,1,1,2,1.0,0.0,0.7092805504798889,0.0,1.0,0.03795084919789446,0,0,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.35639951156806227,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,7.794978157393828e-08,valid,0.03795084919789446,0.8251346851382385,1.32760431e-18|0.0604025609|0.205102664|0.205102664|0.208516016|0.208516016,,,,,,,,,,0.01000872696749866,0.0027920830762013793,0.0015589629765599966,0.001870695035904646
15,0.8,-2.150223307727771,0.5662158727645874,0.11245834082365036,0.21806231141090393,0.393373042345047,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.35010674595832825,1.1928112506866455,19.31371307373047,0.7105181217193604,0.7105181217193604,0.12024035518692816,0.11245834082365036,0.0077820143632778005,0.3804916339907457,0.1753497332370934,0.3804473780282519,0.15649930232192935,0.22394807570632255,0.38044738479642515,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5966693320078775,0.5966693320078775,18,1,1,1,3,1.8884957623251553,0.12211885303258896,0.003993136759140394;0.005635222406800044;0.00428019997300495;0.004015434489767419;0.0045193877412004575;0.002632629679241186;0.004857850121869669;0.006544112578697783;0.004846685882828348;0.0019215745141770572;0.002456831398336206;0.00479025176613711;0.004545574857095171;0.004177726382398197;0.005557389242397398;0.004870595766901866;0.00420903458357644;0.007045534987232743,0.12115543335676193;0.12162087112665176;0.12383519858121872;0.12211885303258896;0.12175335735082626;0.12113799899816513;0.12613558769226074;0.12278608232736588;0.12305205315351486;0.1222022995352745;0.12117979675531387;0.12155360728502274;0.12224460393190384;0.12089353054761887;0.12187913805246353;0.12315302342176437;0.12253036350011826;0.12011966854333878,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 47}",0.002118853032588963,inf,0.5024803109671167,filtered,6,0,1,0,3,1,1,2,1.0,0.0,0.7105181217193604,0.0,1.0,0.031794101601427344,0,0,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.4169371118843921,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,5.8135978669993094e-08,valid,0.031794101601427344,0.82508905559816,2.08390807e-17|0.0620824753|0.199716546|0.199716546|0.202086729|0.202086729,,,,,,,,,,0.011281991028226912,0.003562645986676216,0.001958398032002151,0.0017872770549729466
16,0.8500000000000001,-2.2166494652916837,0.5809260606765747,0.10527842491865158,0.21303337812423706,0.40268227458000183,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3331465721130371,0.40761950612068176,16.71860122680664,0.7077614665031433,0.7077614665031433,0.11245833726943076,0.10527842491865158,0.00717991235077918,0.3804072995399171,0.16589548073572163,0.38037033860658465,0.14465399421889752,0.23571634438768713,0.3803703265850689,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5966693320078775,0.5966693320078775,18,1,1,1,3,1.8884957623251553,0.12211885303258896,0.003993136759140394;0.005635222406800044;0.00428019997300495;0.004015434489767419;0.0045193877412004575;0.002632629679241186;0.004857850121869669;0.006544112578697783;0.004846685882828348;0.0019215745141770572;0.002456831398336206;0.00479025176613711;0.004545574857095171;0.004177726382398197;0.005557389242397398;0.004870595766901866;0.00420903458357644;0.007045534987232743,0.12115543335676193;0.12162087112665176;0.12383519858121872;0.12211885303258896;0.12175335735082626;0.12113799899816513;0.12613558769226074;0.12278608232736588;0.12305205315351486;0.1222022995352745;0.12117979675531387;0.12155360728502274;0.12224460393190384;0.12089353054761887;0.12187913805246353;0.12315302342176437;0.12253036350011826;0.12011966854333878,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 47}",0.002118853032588963,inf,0.5868071469809372,filtered,7,0,1,0,4,1,1,2,1.0,0.0,0.7077614665031433,0.0,1.0,0.031117827432437017,0,0,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.4343094023952707,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,7.193727888377133e-08,valid,0.031117827432437017,0.8252409665144644,1.81730602e-17|0.0640012778|0.175668037|0.175668037|0.175952291|0.175952291,,,,,,,,,,0.010054950951598585,0.0030832879710942507,0.001328763086348772,0.0017301560146734118
17,0.9,-2.1937428823313243,0.5700991749763489,0.09936212003231049,0.20890319347381592,0.39428961277008057,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.28763312101364136,0.9695802330970764,12.09068775177002,0.6596415042877197,0.6596415042877197,0.10527842410232569,0.09936212003231049,0.005916304070015199,0.35623151871563535,0.14085811737512058,0.35619441761780235,0.11933151915323939,0.23686289846456296,0.356194414855881,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5966693320078775,0.5966693320078775,18,1,1,1,3,1.8884957623251553,0.12211885303258896,0.003993136759140394;0.005635222406800044;0.00428019997300495;0.004015434489767419;0.0045193877412004575;0.002632629679241186;0.004857850121869669;0.006544112578697783;0.004846685882828348;0.0019215745141770572;0.002456831398336206;0.00479025176613711;0.004545574857095171;0.004177726382398197;0.005557389242397398;0.004870595766901866;0.00420903458357644;0.007045534987232743,0.12115543335676193;0.12162087112665176;0.12383519858121872;0.12211885303258896;0.12175335735082626;0.12113799899816513;0.12613558769226074;0.12278608232736588;0.12305205315351486;0.1222022995352745;0.12117979675531387;0.12155360728502274;0.12224460393190384;0.12089353054761887;0.12187913805246353;0.12315302342176437;0.12253036350011826;0.12011966854333878,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 47}",0.002118853032588963,inf,0.6136381011826982,filtered,8,0,1,0,5,1,1,2,1.0,0.0,0.6596415042877197,0.0,1.0,0.027310621410880642,0,0,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.43129542404619853,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,5.897467335314044e-08,valid,0.027310621410880642,0.825539333969443,0|0.0634089396|0.166783954|0.166783954|0.166484411|0.166484411,,,,,,,,,,0.009178986074402928,0.00275219208560884,0.0012898199493065476,0.0016533639281988144
18,0.9500000000000001,-2.222711828862066,0.5748583078384399,0.09411314874887466,0.2051003873348236,0.3966744542121887,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.2566375732421875,0.6746189594268799,8.096790313720703,0.6193229556083679,0.6193229556083679,0.09936211931223515,0.09411314874887466,0.005248970563360489,0.33645750776046035,0.1240278221502536,0.3364221168096218,0.10578414560967157,0.23063797119995022,0.33642211437157726,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5966693320078775,0.5966693320078775,18,1,1,1,3,1.8884957623251553,0.12211885303258896,0.003993136759140394;0.005635222406800044;0.00428019997300495;0.004015434489767419;0.0045193877412004575;0.002632629679241186;0.004857850121869669;0.006544112578697783;0.004846685882828348;0.0019215745141770572;0.002456831398336206;0.00479025176613711;0.004545574857095171;0.004177726382398197;0.005557389242397398;0.004870595766901866;0.00420903458357644;0.007045534987232743,0.12115543335676193;0.12162087112665176;0.12383519858121872;0.12211885303258896;0.12175335735082626;0.12113799899816513;0.12613558769226074;0.12278608232736588;0.12305205315351486;0.1222022995352745;0.12117979675531387;0.12155360728502274;0.12224460393190384;0.12089353054761887;0.12187913805246353;0.12315302342176437;0.12253036350011826;0.12011966854333878,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 47}",0.002118853032588963,inf,0.6538330612048296,filtered,9,0,1,0,6,1,1,2,1.0,0.0,0.6193229556083679,0.0,1.0,0.024868949011828068,0,0,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.41503052255200956,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,4.090827346314718e-08,valid,0.024868949011828068,0.8259748403095665,0|0.056964933|0.141860055|0.141860055|0.141334145|0.141334145,,,,,,,,,,0.017700803000479937,0.004310676013119519,0.001585331978276372,0.002753861015662551
19,1.0,-2.200741118348755,0.5659219026565552,0.08971885591745377,0.20186057686805725,0.38908571004867554,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.2229006290435791,0.7199477553367615,3.7126107215881348,0.5850518345832825,0.5850518345832825,0.09411314989005956,0.08971885591745377,0.004394293972605795,0.31965307532069265,0.10541994155547113,0.31962402044337745,0.08855509966142851,0.23106892078194896,0.31962402431903253,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5966693320078775,0.5966693320078775,18,1,1,1,3,1.8884957623251553,0.12211885303258896,0.003993136759140394;0.005635222406800044;0.00428019997300495;0.004015434489767419;0.0045193877412004575;0.002632629679241186;0.004857850121869669;0.006544112578697783;0.004846685882828348;0.0019215745141770572;0.002456831398336206;0.00479025176613711;0.004545574857095171;0.004177726382398197;0.005557389242397398;0.004870595766901866;0.00420903458357644;0.007045534987232743,0.12115543335676193;0.12162087112665176;0.12383519858121872;0.12211885303258896;0.12175335735082626;0.12113799899816513;0.12613558769226074;0.12278608232736588;0.12305205315351486;0.1222022995352745;0.12117979675531387;0.12155360728502274;0.12224460393190384;0.12089353054761887;0.12187913805246353;0.12315302342176437;0.12253036350011826;0.12011966854333878,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 47}",0.002118853032588963,inf,0.6701358617400519,filtered,10,0,1,0,7,1,1,2,1.0,0.0,0.5850518345832825,0.0,1.0,0.021256130910035864,0,0,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.4116409391465994,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,3.984142299406912e-08,valid,0.021256130910035864,0.8265295387658078,7.79650142e-19|0.0494046464|0.12441346|0.12441346|0.12439697|0.12439697,,,,,,,,,,0.009775901911780238,0.0029049989534541965,0.0013726080069318414,0.001666761003434658
20,1.05,-2.2079591818662245,0.565744936466217,0.08584188669919968,0.19890761375427246,0.38781481981277466,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.19863249361515045,0.5217557549476624,4.620133876800537,0.5555989146232605,0.5555989146232605,0.08971885340125652,0.08584188669919968,0.003876966702056839,0.305490501569763,0.09246877059495193,0.3054666821022837,0.0780688571016192,0.22739782500066452,0.3054666735353619,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5966693320078775,0.5966693320078775,18,1,1,1,3,1.8884957623251553,0.12211885303258896,0.003993136759140394;0.005635222406800044;0.00428019997300495;0.004015434489767419;0.0045193877412004575;0.002632629679241186;0.004857850121869669;0.006544112578697783;0.004846685882828348;0.0019215745141770572;0.002456831398336206;0.00479025176613711;0.004545574857095171;0.004177726382398197;0.005557389242397398;0.004870595766901866;0.00420903458357644;0.007045534987232743,0.12115543335676193;0.12162087112665176;0.12383519858121872;0.12211885303258896;0.12175335735082626;0.12113799899816513;0.12613558769226074;0.12278608232736588;0.12305205315351486;0.1222022995352745;0.12117979675531387;0.12155360728502274;0.12224460393190384;0.12089353054761887;0.12187913805246353;0.12315302342176437;0.12253036350011826;0.12011966854333878,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 47}",0.002118853032588963,inf,0.7035973819991536,filtered,11,0,1,0,8,1,1,2,1.0,0.0,0.5555989146232605,0.0,1.0,0.019114636127845114,0,0,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.4016581625108341,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,3.263454960433787e-08,valid,0.019114636127845114,0.8271466593279491,0|0.0432816766|0.10557349|0.10557349|0.105706162|0.105706162,,,,,,,,,,0.01095695688854903,0.0033148840302601457,0.0013011620612815022,0.0018867580220103264
21,1.1,-2.1845075163024714,0.5575594902038574,0.08254275470972061,0.19615058600902557,0.3803875148296356,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.17401917278766632,0.5226718783378601,1.7406424283981323,0.5293537974357605,0.5293537974357605,0.08584188827440357,0.08254275470972061,0.003299133564682963,0.2929140628603216,0.07925583935058056,0.29289452350382084,0.06640720781366244,0.2264873156901584,0.2928945288784534,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5966693320078775,0.5966693320078775,18,1,1,1,3,1.8884957623251553,0.12211885303258896,0.003993136759140394;0.005635222406800044;0.00428019997300495;0.004015434489767419;0.0045193877412004575;0.002632629679241186;0.004857850121869669;0.006544112578697783;0.004846685882828348;0.0019215745141770572;0.002456831398336206;0.00479025176613711;0.004545574857095171;0.004177726382398197;0.005557389242397398;0.004870595766901866;0.00420903458357644;0.007045534987232743,0.12115543335676193;0.12162087112665176;0.12383519858121872;0.12211885303258896;0.12175335735082626;0.12113799899816513;0.12613558769226074;0.12278608232736588;0.12305205315351486;0.1222022995352745;0.12117979675531387;0.12155360728502274;0.12224460393190384;0.12089353054761887;0.12187913805246353;0.12315302342176437;0.12253036350011826;0.12011966854333878,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 47}",0.002118853032588963,inf,0.7229282706270038,filtered,12,0,1,0,9,1,1,2,1.0,0.0,0.5293537974357605,0.0,1.0,0.016518202175006602,0,0,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.39723928740534153,0,0,12,,predictive_link_2,,,0,0,1,solved,osqp,1.7498024701412263e-07,valid,0.016518202175006602,0.8277945476121442,0|0.0375205953|0.0922016442|0.0922016442|0.0926884492|0.0926884492,,,,,,,,,,0.01139336300548166,0.004244782961905003,0.001364851021207869,0.001711555989459157
22,1.1500000000000001,-2.17680686533453,0.5541086792945862,0.07963564246892929,0.19316993653774261,0.3764997720718384,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.15500608086585999,0.40616974234580994,2.6103219985961914,0.5066559910774231,0.5066559910774231,0.08254275695209953,0.07963564246892929,0.0029071144831702422,0.2821584834712099,0.06940177970949477,0.28214237974924616,0.05847524979003212,0.22366712995921403,0.2821423874140028,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5966693320078775,0.5966693320078775,18,1,1,1,3,1.8884957623251553,0.12211885303258896,0.003993136759140394;0.005635222406800044;0.00428019997300495;0.004015434489767419;0.0045193877412004575;0.002632629679241186;0.004857850121869669;0.006544112578697783;0.004846685882828348;0.0019215745141770572;0.002456831398336206;0.00479025176613711;0.004545574857095171;0.004177726382398197;0.005557389242397398;0.004870595766901866;0.00420903458357644;0.007045534987232743,0.12115543335676193;0.12162087112665176;0.12383519858121872;0.12211885303258896;0.12175335735082626;0.12113799899816513;0.12613558769226074;0.12278608232736588;0.12305205315351486;0.1222022995352745;0.12117979675531387;0.12155360728502274;0.12224460393190384;0.12089353054761887;0.12187913805246353;0.12315302342176437;0.12253036350011826;0.12011966854333878,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 47}",0.002118853032588963,inf,0.7504230428299673,filtered,13,0,1,0,10,1,1,2,1.0,0.0,0.5066559910774231,0.0,1.0,0.014728236374866921,0,0,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.38999961571453795,0,0,12,,predictive_link_2,,,0,0,1,solved,osqp,1.6107857325753372e-07,valid,0.014728236374866921,0.8284305072364919,0|0.0325802743|0.078747531|0.078747531|0.0794225444|0.0794225444,,,,,,,,,,0.009954220033250749,0.0028687380254268646,0.0013786719646304846,0.0017340460326522589
