step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
129,6.5,-2.073023511078924,0.5149361491203308,0.08157474547624588,0.17768576741218567,0.32410675287246704,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.002758885733783245,0.027774006128311157,0.4685899317264557,0.03268113359808922,0.03268113359808922,0.08157639771717273,0.08157474547624588,1.6522409268526772e-06,0.022221497633703322,0.00023147790700548155,0.020530236581689974,3.759912783771247e-05,0.020492637453852262,0.020530236131714754,0,0,disabled,0.0,1,TRACK,direct_path,0,0.20738458400592208,3.5161865338450298,1,1,1,1,0,0.046687336751999375,0.14668971300125122,0.053762210927332514,0.14668971300125122,960,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 975, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,975,975,nan,nan,0.996698074852426,filtered,0,0,15,14,112,0,1,2,1.0,0.0,0.03268113359808922,0.0,1.0,-4.832549156827404e-06,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.03259354935596558,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999947547912598,0,osqp,8.471889915019192e-09,valid,-4.832549156827404e-06,0.9537879401741146,0|0.000335758061|0.000267617956|0.000199519763|0.000349689091|0.000349689091,0.400406681|0.23176361|0.0806611702|0.0739728333|-4.83254916e-06|0.00299516745,0.578096078|0.409453007|0.258350567|0.25166223|0.177684564|0.180684564,0.520406681|0.35176361|0.20066117|0.193972833|0.119995167|0.122995167,0|0.15|0.15|0.15|0|0,0|-0.000150606483|-4.0419671e-05|-4.83158382e-05|1.93217284e-05|1.93217284e-05,0|0|0|0|0|0,1.60162672|0.926903835|0.322604261|0.295843017|-8.46826928e-09|0.0119999915,optimal,0.08204370629316465,3.75991278377125e-05,0.08200610716532694,0.432759643|0.53099674|0.320739418,0|-0|0,0.21853793098125607,0.0027331450255587697,0.00131691200658679,0.002532879007048905
130,6.550000000000001,-2.0729941228721667,0.5149361491203308,0.08157150447368622,0.1776864230632782,0.32410505414009094,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0038046645931899548,0.020917149260640144,0.9738172888755798,0.046677786856889725,0.046677786856889725,0.08157474521098886,0.08157150447368622,3.2407373026371866e-06,0.03174410191647922,0.0003202210948280616,0.02932776627498913,6.0971036213980914e-05,0.02926679523877515,0.02932776617962388,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.20738458400592208,3.5161865338450298,1,1,1,1,0,0.046687336751999375,0.14668971300125122,0.053762210927332514,0.14668971300125122,960,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 975, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,975,975,nan,nan,0.9973200365935667,filtered,0,0,15,14,113,1,1,2,1.0,0.0,0.046677786856889725,0.0,1.0,-4.258414617916428e-06,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04654806919108977,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999921917915344,0,osqp,1.9027886417609147e-08,valid,-4.258414617916428e-06,0.953800645434605,0|0.000222290627|0.000175667431|0.000128903598|0.000232001638|0.000232001638,0.400406045|0.231767302|0.080662804|0.0739749956|-4.25841462e-06|0.00299574159,0.578096078|0.409457334|0.258352836|0.251665028|0.177685774|0.180685774,0.520406045|0.351767302|0.200662804|0.193974996|0.119995742|0.122995742,0|0.15|0.15|0.15|0|0,0|-0.000210554554|-6.39880181e-05|-7.6035328e-05|1.70146386e-05|1.70146386e-05,0|0|0|0|0|0,1.60162418|0.926858652|0.322587228|0.295823947|-1.90198885e-08|0.011999981,optimal,0.08201583589220529,6.097103621398093e-05,0.08195486485599131,0.432759643|0.53099674|0.320739418,0|-0|0,0.00996674399357289,0.0027696540346369147,0.0017129899933934212,0.0023706690408289433
131,6.6000000000000005,-2.073001079039833,0.5149361491203308,0.08156870305538177,0.177687406539917,0.324102520942688,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.003614206798374653,0.0038101389072835445,0.49453529715538025,0.0466635562479496,0.0466635562479496,0.08157150696608614,0.08156870305538177,2.803910704368695e-06,0.03174200119776055,0.0003045261078165023,0.029325227514984356,5.690189083356547e-05,0.02926832562415079,0.02932522841101043,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.20738458400592208,3.5161865338450298,1,1,1,1,0,0.046687336751999375,0.14668971300125122,0.053762210927332514,0.14668971300125122,960,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 975, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,975,975,nan,nan,0.9972209979406766,filtered,0,0,15,14,114,2,1,2,1.0,0.0,0.0466635562479496,0.0,1.0,-4.348995980243964e-06,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04654952134989587,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999992847442627,0,osqp,1.9290252303678858e-08,valid,-4.348995980243964e-06,0.9538152304165707,0|0.00030934496|0.000247083768|0.000184025849|0.000319444839|0.000319444839,0.400405316|0.23174688|0.0806551966|0.0739659767|-4.34899598e-06|0.002995651,0.578096078|0.409437642|0.258345958|0.251656738|0.177686413|0.180686413,0.520405316|0.35174688|0.200655197|0.193965977|0.119995651|0.122995651,0|0.15|0.15|0.15|0|0,0|-0.000199811679|-6.00155484e-05|-7.11588436e-05|1.73766901e-05|1.73766901e-05,0|0|0|0|0|0,1.60162127|0.92678771|0.322560771|0.295792748|-1.92937779e-08|0.0119999807,optimal,0.08203460063482593,5.690189083356545e-05,0.08197769874399236,0.432759643|0.53099674|0.320739418,0|-0|0,0.008297131047584116,0.002504343050532043,0.0011794209713116288,0.0018206830136477947
132,6.65,-2.073003714940663,0.5149361491203308,0.08156609535217285,0.17768830060958862,0.32410022616386414,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0034342771396040916,0.003598751500248909,0.004740951582789421,0.046651389449834824,0.046651389449834824,0.08156870404471278,0.08156609535217285,2.608692539929347e-06,0.03174029535334495,0.0002892508646060275,0.029323114076534002,5.407567798633583e-05,0.029269038398547668,0.029323114432188373,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.20738458400592208,3.5161865338450298,1,1,1,1,0,0.046687336751999375,0.14668971300125122,0.053762210927332514,0.14668971300125122,960,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 975, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,975,975,nan,nan,0.997556232160108,filtered,0,0,15,14,115,3,1,2,1.0,0.0,0.046651389449834824,0.0,1.0,-4.13627882241141e-06,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04654967424718429,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999998807907104,0,osqp,1.947460395337441e-08,valid,-4.13627882241141e-06,0.953830798511693,0|0.000293046196|0.000233696885|0.000174303421|0.000304734135|0.000304734135,0.400404538|0.231737807|0.0806520658|0.0739625779|-4.13627882e-06|0.00299582724,0.578096078|0.409429347|0.258343606|0.251654118|0.177687404|0.180687367,0.520404538|0.351737807|0.200652066|0.193962578|0.119995864|0.122995827,0|0.15|0.15|0.15|0|0,0|-0.000189874746|-5.70283034e-05|-6.76201692e-05|1.65256491e-05|1.65256491e-05,0|0|0|0|0|0,1.60161815|0.926761353|0.322551235|0.295782692|-1.94661849e-08|0.0119998346,optimal,0.08202931239483871,5.4075677986335815e-05,0.08197523671685238,0.432759643|0.53099674|0.320739418,0|-0|0,0.009119404014199972,0.002877446007914841,0.0012773070484399796,0.0017418299103155732
133,6.7,-2.073005185228218,0.5149361491203308,0.08156361430883408,0.17768925428390503,0.32409775257110596,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.003263352205976844,0.0034187014680355787,0.0036034195218235254,0.04664049670100212,0.04664049670100212,0.08156609260665325,0.08156361430883408,2.4782978191723037e-06,0.031738693220567424,0.0002747064893306948,0.029321142757771368,5.1253196969546913e-05,0.029269889560801822,0.029321141770819965,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.20738458400592208,3.5161865338450298,1,1,1,1,0,0.046687336751999375,0.14668971300125122,0.053762210927332514,0.14668971300125122,960,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 975, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,975,975,nan,nan,0.9978196747438808,filtered,0,0,15,14,116,4,1,2,1.0,0.0,0.04664049670100212,0.0,1.0,-3.973985871610908e-06,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04655007754485276,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999997615814209,0,osqp,1.9576672315640758e-08,valid,-3.973985871610908e-06,0.9538454494243712,0|0.000278415575|0.000222016045|0.000165538944|0.000289472204|0.000289472204,0.400403805|0.231729074|0.0806489342|0.0739590873|-3.97398587e-06|0.00299602601,0.578096078|0.409421346|0.258341207|0.25165136|0.177688298|0.180688298,0.520403805|0.351729074|0.200648934|0.193959087|0.119996026|0.122996026,0|0.15|0.15|0.15|0|0,0|-0.000180397411|-5.40476667e-05|-6.40962085e-05|1.58763614e-05|1.58763614e-05,0|0|0|0|0|0,1.60161522|0.926735898|0.322541689|0.295772253|-1.95820652e-08|0.0119999804,optimal,0.0820239879921722,5.125319696954691e-05,0.08197273479520265,0.432759643|0.53099674|0.320739418,0|-0|0,0.009476094041019678,0.0030379879754036665,0.0017134409863501787,0.0019072670256718993
134,6.75,-2.0730061507104267,0.5149361491203308,0.08156123012304306,0.17769008874893188,0.32409560680389404,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0031009602826088667,0.0032480359077453613,0.0034227941650897264,0.046630747616291046,0.046630747616291046,0.08156361506766395,0.08156123012304306,2.384944620889562e-06,0.03173718644049966,0.0002609419888800455,0.029319264896440378,4.894861732527981e-05,0.029270316279115097,0.02931926516921316,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.20738458400592208,3.5161865338450298,1,1,1,1,0,0.046687336751999375,0.14668971300125122,0.053762210927332514,0.14668971300125122,960,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 975, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,975,975,nan,nan,0.9980613594934675,filtered,0,0,15,14,117,5,1,2,1.0,0.0,0.046630747616291046,0.0,1.0,-3.7180651951546073e-06,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04654986893917363,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999998211860657,0,osqp,1.959158585284281e-08,valid,-3.7180651951546073e-06,0.9538593481902093,0|0.000264623511|0.000210978671|0.000157184191|0.00027491516|0.00027491516,0.40040311|0.231720803|0.0806460115|0.0739558258|-3.7180652e-06|0.00299628193,0.578096078|0.40941377|0.258338979|0.251648793|0.177689249|0.180689249,0.52040311|0.351720803|0.200646012|0.193955826|0.119996282|0.122996282,0|0.15|0.15|0.15|0|0,0|-0.000171500632|-5.15606184e-05|-6.11435682e-05|1.48526761e-05|1.48526761e-05,0|0|0|0|0|0,1.60161244|0.92671171|0.322532485|0.29576216|-1.95846677e-08|0.0119999804,optimal,0.08201939056283118,4.894861732527982e-05,0.0819704419455059,0.432759643|0.53099674|0.320739418,0|-0|0,0.008432453963905573,0.002561716944910586,0.0012581140035763383,0.0015804220456629992
135,6.800000000000001,-2.073007557448128,0.5149361491203308,0.0815589651465416,0.17769089341163635,0.3240935504436493,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0029466741252690554,0.003085906384512782,0.003248215653002262,0.04662197828292847,0.04662197828292847,0.08156123167865187,0.0815589651465416,2.2665321102732783e-06,0.03173574569747298,0.0002478381592102723,0.029317485292568404,4.649364564492199e-05,0.029270991646923483,0.02931748585173773,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.20738458400592208,3.5161865338450298,1,1,1,1,0,0.046687336751999375,0.14668971300125122,0.053762210927332514,0.14668971300125122,960,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 975, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,975,975,nan,nan,0.9982655504950737,filtered,0,0,15,14,118,6,1,2,1.0,0.0,0.04662197828292847,0.0,1.0,-3.5499575073288936e-06,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.046550098295311516,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999998211860657,0,osqp,1.9515039644289267e-08,valid,-3.5499575073288936e-06,0.9538726029093149,0|0.000251530086|0.000200601017|0.000149477414|0.000261142373|0.000261142373,0.400402448|0.231712899|0.0806431428|0.0739526193|-3.54995751e-06|0.00299645004,0.578096078|0.409406529|0.258336773|0.251646249|0.17769008|0.18069008,0.520402448|0.351712899|0.200643143|0.193952619|0.11999645|0.12299645,0|0.15|0.15|0.15|0|0,0|-0.000162974895|-4.89461383e-05|-5.80426241e-05|1.41803186e-05|1.41803186e-05,0|0|0|0|0|0,1.60160979|0.92668862|0.322523625|0.295752435|-1.95113912e-08|0.0119999805,optimal,0.08201475506485184,4.649364564492198e-05,0.08196826141920692,0.432759643|0.53099674|0.320739418,0|-0|0,0.010279146023094654,0.00357450800947845,0.0013917769538238645,0.0019932329887524247
136,6.8500000000000005,-2.073009139647514,0.5149361491203308,0.08155682682991028,0.17769163846969604,0.3240916132926941,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.002800017362460494,0.0029333021957427263,0.003052789019420743,0.046614136546850204,0.046614136546850204,0.08155896964220374,0.08155682682991028,2.142812293465246e-06,0.03173439803731914,0.00023538931492654626,0.029315792972162098,4.41970109239559e-05,0.029271595961238142,0.02931579458809605,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.20738458400592208,3.5161865338450298,1,1,1,1,0,0.046687336751999375,0.14668971300125122,0.053762210927332514,0.14668971300125122,960,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 975, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,975,975,nan,nan,0.9984582381472373,filtered,0,0,15,14,119,7,1,2,1.0,0.0,0.046614136546850204,0.0,1.0,-3.376212947228674e-06,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04655025428803362,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999998807907104,0,osqp,1.9341610233726807e-08,valid,-3.376212947228674e-06,0.9538852414258507,8.03831423e-21|0.000239100535|0.000190679172|0.000142006313|0.000248026288|0.000248026288,0.400401815|0.231705402|0.0806404875|0.0739496328|-3.37621295e-06|0.00299662379,0.578096078|0.409399664|0.25833475|0.251643895|0.177690886|0.180690886,0.520401815|0.351705402|0.200640488|0.193949633|0.119996624|0.122996624,0|0.15|0.15|0.15|0|0,-6.3129729e-21|-0.000154871873|-4.65012407e-05|-5.51492894e-05|1.3485516e-05|1.3485516e-05,0|0|0|0|0|0,1.60160726|0.926666738|0.322515449|0.295743382|-1.93357765e-08|0.0119999807,optimal,0.0820103595458586,4.419701092395586e-05,0.08196616253493465,0.432759643|0.53099674|0.320739418,0|-0|0,0.009385639103129506,0.0029661039588972926,0.0013910620473325253,0.0017719779862090945
137,6.9,-2.073027319033318,0.5149361491203308,0.08155571669340134,0.1776925027370453,0.3240894079208374,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0018625176744535565,0.018750574439764023,0.31635022163391113,0.03262496739625931,0.03262496739625931,0.0815568108215578,0.08155571669340134,1.094128156464702e-06,0.022213177728863682,0.00015594488898895546,0.020519927331689475,2.569025588383452e-05,0.02049423707580564,0.020519927053116976,0,0,disabled,0.0,1,TRACK,direct_path,0,0.22815545194316655,3.7443419857881963,1,1,1,1,0,0.04660710501304716,0.14668971300125122,0.053762210927332514,0.14668971300125122,1024,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1040, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,1040,1040,nan,nan,0.9986295518152013,filtered,0,0,16,15,120,0,1,2,1.0,0.0,0.03262496739625931,0.0,1.0,-3.2317207620397026e-06,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.032591197031788074,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999948740005493,0,osqp,8.586936228450982e-09,valid,-3.2317207620397026e-06,0.9538972300901029,2.34367419e-22|0.000227258949|0.000181237666|0.000134917725|0.000235568731|0.000235568731,0.400401216|0.231698274|0.0806379108|0.0739467984|-3.23172076e-06|0.00299676828,0.578096078|0.409393136|0.258332772|0.25164166|0.17769163|0.18069163,0.520401216|0.351698274|0.200637911|0.193946798|0.119996768|0.122996768,0|0.15|0.15|0.15|0|0,8.82880888e-23|-0.000101851435|-2.75142857e-05|-3.28216583e-05|1.29182955e-05|1.29182955e-05,0|0|0|0|0|0,1.60160487|0.926691246|0.322524129|0.295754372|-8.58750236e-09|0.0119999914,optimal,0.08200610470714591,2.5690255883834513e-05,0.08198041445126207,0.432759643|0.53099674|0.320739418,0|-0|0,0.23813031695317477,0.003219338017515838,0.0012753260089084506,0.0016408800147473812
138,6.95,-2.0730063239971512,0.5149361491203308,0.08155348151922226,0.17769283056259155,0.32408854365348816,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.002568773925304413,0.014126300811767578,0.6575319170951843,0.04660322144627571,0.04660322144627571,0.08155571696254757,0.08155348151922226,2.235443325310227e-06,0.031732569673840354,0.0002156841105693936,0.02931345094010797,4.1753584971004136e-05,0.029271697355136964,0.029313451036846808,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.22815545194316655,3.7443419857881963,1,1,1,1,0,0.04660710501304716,0.14668971300125122,0.053762210927332514,0.14668971300125122,1024,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1040, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,1040,1040,nan,nan,0.9989648920085938,filtered,0,0,16,15,121,1,1,2,1.0,0.0,0.04660322144627571,0.0,1.0,-2.7878914398010712e-06,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04654911924519166,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999913573265076,0,osqp,1.8806669390619495e-08,valid,-2.7878914398010712e-06,0.9539058277184705,2.91447678e-22|0.000150352712|0.000118879554|8.71928186e-05|0.000156459843|0.000156459843,0.400400786|0.231700795|0.0806390416|0.07394829|-2.78789144e-06|0.00299721211,0.578096078|0.409396086|0.258334333|0.251643581|0.177692503|0.180692503,0.520400786|0.351700795|0.200639042|0.19394829|0.119997212|0.122997212,0|0.15|0.15|0.15|0|0,-2.63442198e-22|-0.000142432076|-4.36243222e-05|-5.17760015e-05|1.11327607e-05|1.11327607e-05,0|0|0|0|0|0,1.60160315|0.926660746|0.322512542|0.295741384|-1.88050488e-08|0.0119999812,optimal,0.08198727062267368,4.175358497100412e-05,0.08194551703770267,0.432759643|0.53099674|0.320739418,0|-0|0,0.008613905985839665,0.002641349914483726,0.0012416810495778918,0.00178840896114707
139,7.0,-2.073011719913491,0.5149361491203308,0.08155158162117004,0.17769351601600647,0.3240867853164673,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0024396905209869146,0.0025831747334450483,0.3341730833053589,0.04659681022167206,0.04659681022167206,0.08155348164841614,0.08155158162117004,1.9000272460933942e-06,0.03173113895252328,0.0002051728642986661,0.029311694800077365,3.880569881665654e-05,0.029272889101260708,0.029311694846511818,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.22815545194316655,3.7443419857881963,1,1,1,1,0,0.04660710501304716,0.14668971300125122,0.053762210927332514,0.14668971300125122,1024,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1040, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,1040,1040,nan,nan,0.9988390888139262,filtered,0,0,16,15,122,2,1,2,1.0,0.0,0.04659681022167206,0.0,1.0,-2.908122499048482e-06,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.046550366488189096,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999983906745911,0,osqp,1.835802234504574e-08,valid,-2.908122499048482e-06,0.9539151354484726,0|0.000209482412|0.000167489332|0.000124535789|0.000214990405|0.000214990405,0.400400321|0.231686996|0.080633892|0.0739420412|-2.9081225e-06|0.00299709188,0.578096078|0.409382753|0.258329649|0.251637798|0.177692849|0.180692849,0.520400321|0.351686996|0.200633892|0.193942041|0.119997092|0.122997092,0|0.15|0.15|0.15|0|0,0|-0.000135112739|-4.07799077e-05|-4.82288397e-05|1.16141328e-05|1.16141328e-05,0|0|0|0|0|0,1.60160128|0.926612871|0.322494788|0.295719936|-1.83572217e-08|0.0119999816,optimal,0.08199974115381542,3.8805698816656545e-05,0.08196093545499876,0.432759643|0.53099674|0.320739418,0|-0|0,0.008984564919956028,0.0027351739117875695,0.001316708978265524,0.0016567670973017812
